@RELATION SyntheticControl

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC

@DATA
0.014,4.165,2.573,1.081,1.955,2.397,1.92,1.566,1.822,1.582,1.271,2.595,1.598,2.275,0.604,5.315,2.417,2.091,2.642,0.16,0.837,0.0,0.238,1.089,1.296,0.418,0.503,0.437,2.773,0.508,0.035,1.546,1.878,1.167,1.216,0.433,3.605,0.833,1.438,1.568,1.128,1.629,0.136,1.053,1.236,0.697,0.89,0.13,0.225,0.345,0.519,1.563,2.156,0.001,0.376,4.383,4.495,1.251,0.221,2.127
2.318,0.829,0.573,1.622,0.469,3.026,2.073,3.369,1.924,2.155,0.843,0.888,0.374,0.604,0.615,0.778,1.001,0.8,2.263,0.076,0.188,0.115,0.351,1.507,1.009,1.662,1.99,1.001,1.431,0.546,2.044,0.239,1.492,0.972,0.355,0.457,0.219,3.505,0.937,0.649,1.649,2.316,0.215,0.076,3.13,1.553,0.078,2.522,1.963,0.275,0.622,0.594,2.102,0.525,3.317,1.876,5.128,0.819,0.67,1.007
1.93,2.367,1.687,3.261,2.538,0.631,1.438,1.741,2.408,0.793,0.019,0.187,0.634,1.425,1.647,2.722,0.65,2.751,0.708,1.546,0.872,0.388,3.879,2.377,0.485,1.768,0.468,2.154,1.038,1.102,2.298,0.216,0.402,1.579,0.137,0.49,1.835,0.856,2.18,0.353,0.925,0.954,1.405,0.195,0.656,0.188,0.469,0.07,0.269,0.846,2.297,0.938,1.429,3.775,1.117,1.573,1.792,1.007,0.415,1.781
0.639,0.204,2.478,2.917,0.922,1.061,1.804,1.215,0.032,0.945,2.59,0.943,1.735,2.129,0.483,0.479,0.74,0.589,0.03,1.357,0.715,2.78,3.183,0.184,0.285,0.334,1.213,0.309,2.172,0.483,0.117,0.256,1.08,0.079,0.196,0.952,1.609,2.119,0.813,0.759,1.834,0.946,3.518,2.188,2.09,0.114,1.289,0.331,0.867,0.431,4.206,1.923,2.392,0.914,2.877,3.845,2.222,1.254,1.407,2.489
3.081,0.941,1.211,0.538,3.538,1.336,0.288,2.239,4.02,0.369,0.225,1.237,0.892,1.334,2.483,0.015,2.386,4.39,0.458,2.4,1.795,2.152,2.14,2.7,0.392,0.026,1.074,0.451,0.347,2.591,2.166,0.524,1.736,1.354,1.634,1.376,2.587,2.586,1.086,1.301,1.88,0.777,0.881,0.112,1.812,0.351,0.653,1.304,2.584,0.713,1.374,5.045,0.667,0.114,4.067,0.341,0.752,2.845,0.813,0.485
1.137,0.209,2.772,2.68,0.102,1.677,0.78,0.278,1.552,1.326,1.417,0.04,0.978,1.46,0.166,0.938,1.045,0.626,3.43,0.259,1.291,0.739,1.547,2.992,1.634,1.592,0.973,0.438,0.037,2.701,0.6,0.231,0.943,0.244,2.163,1.461,1.661,1.239,2.153,1.509,0.464,1.292,0.373,3.455,0.506,1.299,1.736,2.117,0.006,0.961,1.578,0.051,2.804,1.616,4.648,1.053,0.281,3.77,1.288,2.099
2.22,3.813,0.053,0.792,1.876,1.22,2.682,1.216,2.39,2.133,0.923,2.977,1.679,1.439,2.469,0.402,1.561,2.327,2.626,0.884,0.523,0.694,0.99,1.539,0.829,0.715,0.542,0.475,0.292,1.056,1.239,1.381,2.109,1.119,1.562,0.276,1.037,0.369,0.546,3.299,3.833,0.336,1.395,0.489,3.897,1.554,0.86,1.548,0.796,2.279,2.027,4.29,1.923,0.601,1.206,2.797,1.308,0.23,5.184,2.067
0.921,0.29,0.287,0.452,1.026,1.1,2.912,0.003,2.437,2.688,2.168,2.324,1.135,0.77,1.404,2.162,0.244,2.339,0.468,1.866,1.81,1.741,1.003,0.489,0.559,0.588,0.567,0.558,0.62,0.896,0.258,1.671,0.941,1.925,0.627,0.289,2.197,0.967,1.107,1.352,1.106,0.007,0.876,1.026,0.245,0.075,1.395,0.617,0.872,1.335,1.149,0.62,4.067,1.626,2.656,0.557,0.762,2.384,2.107,0.934
1.338,1.677,4.551,4.017,2.13,1.718,0.483,2.605,1.46,0.956,1.455,3.719,0.273,1.004,2.523,1.238,0.223,2.315,1.773,0.761,1.426,1.645,0.927,1.297,0.734,1.483,0.414,1.265,0.722,0.99,1.837,0.206,0.279,0.744,4.347,0.064,0.574,3.189,0.218,2.336,0.05,2.793,0.227,1.895,0.197,0.353,2.366,4.598,0.246,1.434,1.997,1.743,0.557,0.613,4.185,0.717,1.542,1.361,3.878,2.805
1.991,1.926,0.85,2.447,0.871,3.032,0.706,4.071,1.988,4.756,2.908,2.064,0.565,0.511,0.216,0.74,1.099,0.767,1.635,0.325,3.484,0.607,1.63,2.542,2.096,0.041,0.794,0.323,0.185,0.021,0.292,0.159,2.964,1.011,1.336,0.356,0.727,1.004,0.618,1.006,1.128,3.17,0.492,2.469,1.554,0.064,0.855,1.993,1.056,2.081,1.406,3.679,0.375,2.139,2.643,0.548,0.71,0.312,0.413,3.225
2.851,2.927,4.421,0.724,0.157,0.698,3.97,0.586,1.177,1.859,0.338,2.234,1.169,1.858,1.348,0.172,3.481,0.207,2.162,2.159,0.384,3.115,2.074,0.871,0.633,0.11,0.37,2.117,1.07,0.32,0.547,0.063,0.772,0.243,0.023,0.391,0.899,0.102,0.712,1.438,0.034,0.802,1.099,1.159,1.626,0.92,0.723,1.455,3.381,0.39,0.389,0.803,5.173,3.364,2.265,3.653,2.525,2.175,0.702,0.871
0.341,1.015,2.133,0.085,0.407,2.654,4.205,0.06,0.123,1.082,1.305,0.564,3.076,0.456,2.11,0.389,1.811,3.117,1.989,0.265,3.436,2.421,0.867,0.532,2.242,2.074,0.702,0.405,0.89,0.505,1.185,1.177,1.057,1.603,0.575,0.69,1.753,0.677,0.037,1.028,2.043,3.521,1.136,1.786,1.503,1.557,0.787,0.939,1.209,0.259,1.734,3.045,3.973,1.353,2.3,0.226,0.984,2.245,6.434,3.507
0.905,1.005,3.768,1.948,3.013,3.633,2.802,0.646,1.953,3.464,1.569,0.227,1.647,0.623,0.795,0.647,0.486,1.24,1.685,1.682,0.666,0.092,2.186,1.325,1.74,0.837,3.345,1.722,1.982,1.726,0.643,2.757,5.17,1.698,1.394,1.707,0.781,2.495,0.556,0.32,0.67,0.236,0.223,1.218,2.895,3.306,1.045,0.094,1.601,2.358,1.918,3.355,1.36,0.485,2.089,0.534,0.368,0.299,0.067,0.274
0.076,1.3,3.703,4.53,2.94,1.651,2.141,0.082,2.711,0.833,3.639,1.899,1.355,1.297,0.094,0.797,0.453,0.619,0.258,1.974,0.24,1.228,1.468,0.119,1.355,2.911,0.132,0.772,0.395,0.469,0.112,0.909,1.338,0.175,1.234,0.26,0.512,0.013,3.97,1.138,0.319,1.25,1.268,2.175,4.044,1.08,0.685,1.27,2.687,1.784,0.672,0.024,3.349,2.091,4.784,2.566,0.748,2.941,1.124,0.466
2.742,2.302,0.402,0.233,0.18,2.029,2.961,0.923,2.687,2.497,1.195,1.197,1.895,0.631,0.84,0.125,1.102,0.143,1.459,4.096,2.526,0.118,1.57,0.045,3.597,2.853,1.653,1.411,1.028,1.688,0.789,3.228,2.178,0.833,1.307,0.411,2.608,0.009,1.484,2.011,0.73,0.806,2.655,0.189,0.573,1.317,1.274,3.705,0.573,0.57,0.75,3.74,2.661,0.656,0.355,0.103,4.904,2.856,3.345,1.845
1.08,0.214,1.581,1.707,1.254,0.149,1.977,1.149,3.116,0.995,0.562,0.603,4.294,1.925,0.344,0.769,0.177,1.844,1.809,0.183,0.444,3.396,0.991,1.443,0.841,0.843,1.137,1.002,0.019,1.825,2.861,1.244,0.235,1.208,1.862,2.037,0.479,1.518,0.822,0.686,2.453,0.769,1.886,0.25,0.349,1.613,1.498,1.111,3.201,1.402,1.051,6.121,0.745,1.751,1.229,0.537,1.015,0.264,1.498,1.339
1.401,0.265,0.913,1.759,3.467,2.903,1.898,1.28,1.932,1.739,4.402,0.588,2.35,1.888,1.495,0.036,0.382,1.493,2.469,1.941,1.803,0.484,1.036,0.6,0.102,0.439,0.981,1.113,0.042,0.326,0.38,0.581,0.939,0.159,3.467,1.162,1.126,0.974,0.638,1.112,1.262,0.526,1.152,1.556,0.879,1.467,0.479,1.436,2.296,0.562,0.254,2.643,3.823,1.342,1.172,1.577,1.289,3.024,0.578,0.494
0.468,3.103,1.489,0.104,0.363,0.063,2.777,4.619,1.259,0.541,1.8,0.369,0.617,1.506,2.136,0.304,0.909,0.314,0.829,0.584,1.891,1.118,2.451,0.031,0.73,0.345,2.368,1.003,2.542,0.466,0.077,2.937,0.793,2.797,0.068,0.565,2.539,0.566,1.641,0.299,1.119,3.451,3.463,1.455,1.1,1.626,2.737,0.281,1.052,2.917,1.401,2.292,0.144,2.268,1.232,1.926,2.871,2.276,0.675,0.974
0.952,1.802,0.276,0.438,2.637,1.016,0.887,0.772,1.063,2.187,6.205,4.541,1.703,1.197,1.915,2.327,0.212,0.842,1.391,2.344,3.252,0.456,0.182,1.592,0.819,0.117,0.81,0.063,0.693,1.073,0.031,0.347,0.6,2.187,2.248,1.575,0.632,2.722,2.459,2.449,1.552,0.318,1.274,1.872,1.222,1.099,1.478,2.083,0.794,0.579,1.073,2.537,0.73,1.547,3.384,2.062,2.237,2.813,0.37,2.303
1.618,0.147,0.978,2.192,2.142,0.753,3.439,1.923,0.903,0.949,1.189,1.274,0.58,1.373,0.128,0.533,0.134,0.117,1.26,1.539,1.003,2.503,0.728,0.039,1.542,1.001,1.425,0.258,1.32,1.409,1.062,0.147,0.917,2.724,0.092,0.205,1.018,1.894,1.039,0.979,1.59,1.023,1.038,1.65,2.127,0.642,1.753,0.656,0.381,3.628,1.101,2.907,0.549,5.38,2.446,1.719,4.663,1.646,0.321,5.917
0.967,1.002,2.038,2.653,2.274,1.158,2.136,3.016,2.754,0.921,1.94,0.866,0.241,1.181,2.333,0.926,1.457,0.92,2.945,0.034,1.894,0.362,0.676,1.295,1.552,0.128,0.105,1.02,0.613,0.633,0.873,3.221,2.439,2.774,0.012,3.451,0.652,1.459,2.023,1.402,0.448,0.716,0.16,0.61,0.916,0.636,2.07,4.463,1.238,3.058,3.724,0.885,2.604,1.354,3.549,0.976,0.685,1.198,1.352,0.373
0.649,1.824,1.708,2.105,1.363,0.026,1.277,0.568,1.287,0.26,1.045,1.167,1.956,0.609,0.014,0.803,0.721,0.519,2.056,1.235,1.502,1.918,1.33,0.867,0.177,1.012,0.493,0.629,0.86,1.57,2.55,2.479,0.411,1.552,0.583,0.807,2.32,0.604,0.888,0.043,2.264,1.723,0.195,0.697,0.703,2.142,1.789,2.317,0.401,1.848,3.408,1.771,2.07,2.224,1.549,0.488,0.22,0.903,0.484,0.522
1.895,1.893,2.028,1.111,1.041,3.272,2.69,0.767,0.405,1.624,0.934,4.406,3.938,0.427,1.591,3.35,1.922,0.258,3.965,0.513,2.302,0.95,0.716,0.815,1.622,1.131,1.922,3.628,0.608,0.91,0.787,1.359,0.184,0.384,0.326,0.129,0.672,0.375,1.849,1.707,3.275,1.941,2.964,0.405,0.195,3.535,1.614,3.367,0.552,4.134,0.085,2.109,4.139,3.326,3.448,1.521,3.215,1.287,6.817,0.085
0.67,2.129,1.36,0.169,1.754,1.781,1.872,0.254,0.891,0.451,0.155,1.128,0.763,0.826,0.194,0.364,0.997,4.638,1.535,1.186,1.702,2.218,1.207,2.319,1.727,0.091,1.7,0.316,2.617,0.933,0.7,0.198,0.393,0.159,0.083,0.017,0.509,0.712,0.235,0.987,1.206,3.312,3.205,0.409,2.169,0.712,1.143,1.719,1.739,0.406,2.391,3.634,2.417,1.128,0.132,0.095,0.232,1.421,0.14,0.177
0.632,3.932,0.555,0.957,3.511,0.15,1.173,0.708,1.598,0.015,1.678,0.669,0.25,0.092,0.288,3.297,0.871,3.554,0.205,1.039,1.722,1.443,1.269,0.036,2.788,0.279,2.218,4.322,1.57,0.396,0.559,0.57,0.954,0.22,1.12,0.5,0.26,0.412,0.185,1.28,0.409,0.034,3.365,0.1,2.646,0.253,2.844,0.915,2.358,4.119,1.146,0.584,1.499,1.871,2.943,3.67,1.949,1.134,0.788,2.488
0.937,2.922,0.857,1.698,1.429,1.508,1.738,1.919,2.359,3.422,2.246,2.994,1.179,2.956,1.825,1.951,1.346,1.674,0.847,0.401,1.739,2.328,0.663,1.63,0.699,0.452,0.622,1.083,0.096,1.411,0.966,0.125,1.013,0.817,0.449,0.775,0.441,0.624,0.887,0.945,2.322,0.981,2.05,1.331,0.676,2.429,4.678,0.628,2.449,0.024,0.754,3.148,0.258,3.285,3.185,0.42,0.237,0.337,1.68,0.512
2.262,0.06,3.269,2.938,1.004,0.552,0.403,1.429,0.83,2.66,1.237,0.982,2.237,2.455,0.612,1.658,1.154,2.587,0.486,3.674,2.08,2.407,0.004,0.381,0.682,1.453,0.962,0.127,1.482,0.779,4.146,0.696,0.27,1.008,2.357,2.652,0.571,1.437,0.129,3.621,2.389,1.224,2.649,1.299,0.011,0.867,0.793,0.834,1.006,0.49,1.969,3.678,0.88,0.578,2.401,4.315,1.456,0.115,1.739,3.587
3.336,1.108,0.661,0.766,4.402,2.212,2.318,0.692,1.205,0.646,0.638,1.397,1.744,1.189,0.767,2.966,2.362,2.649,1.724,0.352,4.112,0.532,1.825,0.169,0.755,0.547,1.326,1.043,1.262,0.54,1.616,1.269,1.432,1.368,0.833,0.83,0.759,1.528,0.272,0.388,0.428,2.013,0.517,1.99,3.014,2.009,1.948,3.728,0.459,2.49,0.814,3.801,1.557,0.538,2.62,2.623,1.409,0.713,1.344,3.27
0.479,1.08,1.608,4.653,0.268,0.876,1.397,0.821,0.286,1.833,4.873,2.79,0.876,1.442,2.925,0.382,1.661,0.534,0.271,0.15,2.543,0.595,0.181,0.223,1.32,0.034,0.536,0.98,0.508,0.299,0.306,2.069,1.574,0.25,0.913,1.92,1.835,0.753,1.221,0.253,2.456,2.641,1.939,1.362,1.269,1.365,0.93,0.411,0.405,1.29,1.041,1.74,0.724,3.866,1.69,4.008,0.098,1.309,0.417,0.966
1.125,0.453,0.948,2.317,0.891,1.252,0.385,1.338,1.828,1.195,1.946,0.554,0.758,3.409,2.824,0.29,0.198,0.268,3.511,1.233,1.23,0.362,0.83,0.532,3.84,0.289,1.685,0.527,2.15,2.598,1.163,0.577,0.089,0.044,1.897,2.177,0.317,0.973,0.089,2.252,0.299,1.962,1.834,1.106,2.213,1.023,1.305,0.283,1.574,1.496,1.317,1.649,2.95,1.82,0.992,2.283,1.312,1.661,0.217,1.552
0.775,0.414,1.062,2.085,0.32,0.918,0.65,5.139,0.442,2.928,0.73,1.958,0.505,1.011,0.265,2.116,0.923,0.821,1.368,1.001,0.26,1.383,0.871,1.621,0.192,4.554,2.01,2.09,0.286,0.393,1.349,1.224,0.878,1.863,1.093,1.7,2.873,0.184,0.155,2.123,0.664,3.65,2.066,0.723,2.192,0.695,1.753,3.844,4.275,0.468,0.856,1.672,1.589,0.939,0.756,1.766,1.617,1.308,2.216,1.334
2.609,0.193,0.444,2.706,0.279,1.384,3.787,3.361,3.434,0.374,1.014,2.338,1.583,0.917,0.775,1.322,0.832,2.088,2.159,0.941,0.186,0.379,1.889,1.37,1.193,0.746,3.679,1.373,1.529,0.911,1.596,0.594,1.373,1.525,0.729,0.997,1.246,2.069,4.4,1.718,1.391,1.57,0.785,0.964,0.429,0.909,0.002,1.042,1.448,1.361,2.811,1.168,2.549,1.411,0.905,2.979,3.909,2.712,2.771,0.042
1.009,2.351,2.848,1.354,3.18,0.028,4.458,0.344,2.369,1.626,1.755,3.225,0.578,0.336,1.125,2.471,2.712,0.342,1.178,0.603,1.812,2.278,1.551,1.422,0.293,0.978,1.733,1.754,0.047,0.14,1.727,1.556,0.748,0.099,0.537,1.294,0.15,0.367,0.754,0.502,1.676,1.451,0.892,0.268,2.446,2.093,2.138,2.975,2.446,0.05,1.894,1.152,0.761,2.319,0.072,1.073,1.505,2.625,5.034,5.221
1.895,1.524,2.944,1.877,0.26,2.508,2.786,2.472,1.487,2.913,1.639,2.671,2.653,0.307,3.192,0.391,0.394,4.263,0.889,0.485,1.434,1.987,1.353,2.779,0.926,0.448,0.494,1.912,0.354,1.198,0.767,1.776,1.326,1.093,0.457,0.064,0.434,0.051,2.102,0.664,3.156,2.56,2.776,0.71,1.43,1.892,4.132,3.951,1.229,1.001,1.647,1.232,0.469,1.608,0.804,2.172,5.968,1.982,1.227,0.178
2.021,3.34,1.386,2.96,3.903,4.077,3.636,4.941,0.395,1.231,1.363,0.255,1.282,1.028,2.524,1.738,0.0,2.886,0.438,0.145,1.323,1.064,1.667,1.132,1.568,0.618,0.115,0.684,0.996,0.06,1.327,1.528,0.973,0.717,0.909,0.867,0.59,0.1,0.81,1.171,1.446,1.453,1.392,2.715,0.093,1.647,2.343,2.857,1.341,0.008,1.28,2.407,1.728,0.445,2.228,2.72,1.159,1.661,0.258,5.219
1.163,1.795,1.163,5.181,1.252,0.778,2.435,2.378,2.552,2.116,2.964,1.915,1.677,1.36,1.255,1.27,0.554,0.862,0.085,1.804,1.63,0.12,0.371,2.868,0.612,0.472,0.926,2.801,1.512,0.068,1.017,0.131,1.412,0.459,2.533,0.374,0.831,3.522,2.106,1.398,0.845,2.302,0.123,0.697,1.695,1.876,1.021,0.899,4.662,3.176,2.014,1.218,4.217,0.495,1.781,1.738,0.921,0.085,1.168,1.136
4.079,2.134,1.088,2.064,3.325,1.669,0.722,1.182,0.843,1.948,2.085,2.554,2.489,0.844,2.469,1.144,0.425,0.222,0.395,1.21,3.414,0.739,0.617,0.897,2.739,3.35,0.236,0.2,0.455,0.829,0.778,0.357,0.826,0.588,1.122,2.824,0.037,0.42,0.693,0.645,2.096,3.106,2.06,0.727,0.213,5.797,0.941,1.773,2.347,1.847,3.097,1.122,3.196,2.131,1.376,1.419,2.799,0.999,1.412,2.087
0.415,2.426,3.164,1.32,0.842,0.198,2.641,2.147,1.678,1.219,1.046,0.469,1.366,1.315,1.766,0.358,0.844,0.445,2.354,0.391,2.554,1.029,1.06,1.606,1.196,2.584,0.671,1.873,0.721,0.52,2.093,2.819,0.152,0.106,1.442,0.827,1.129,0.338,1.595,2.191,1.102,0.05,1.562,0.133,0.038,0.711,2.075,0.248,0.724,0.708,2.18,0.22,0.121,2.198,0.369,1.352,0.536,1.364,1.901,0.505
2.664,1.45,0.872,1.917,1.603,0.01,1.932,1.18,1.821,1.949,0.05,1.167,1.359,1.471,1.479,0.285,1.747,1.386,3.192,2.85,0.144,1.566,3.888,3.018,1.441,1.764,0.538,0.457,0.755,0.926,0.593,1.193,1.281,2.958,0.666,1.811,0.022,2.082,0.527,0.035,3.173,0.815,0.629,3.342,0.5,3.074,0.132,1.553,3.313,1.521,1.599,0.336,0.238,0.265,1.624,0.408,2.68,0.414,0.775,0.532
2.231,0.202,0.994,0.174,3.412,0.212,0.632,2.547,3.29,0.121,3.825,0.93,2.694,1.871,2.847,0.389,0.124,1.877,2.244,1.317,0.601,0.939,0.764,0.043,1.856,2.149,0.04,0.613,2.192,0.246,0.438,0.928,1.697,0.004,1.284,0.164,0.723,0.357,2.112,1.524,0.331,2.237,0.554,0.832,0.421,1.529,1.587,2.502,0.31,0.799,0.777,1.769,1.894,0.254,2.848,0.953,1.037,1.619,3.264,1.276
1.2,0.453,3.748,0.793,0.728,1.867,1.85,1.69,1.952,1.109,2.139,0.742,4.404,2.814,1.763,0.236,1.212,1.535,0.008,1.297,0.34,0.667,2.572,1.421,0.269,0.646,0.39,0.419,2.619,0.246,0.249,0.178,2.437,1.563,0.244,1.154,2.089,2.158,1.321,0.812,0.509,1.137,1.695,1.156,1.052,0.345,0.837,0.678,1.123,4.107,1.394,0.375,1.397,2.863,3.593,0.904,1.544,0.175,0.152,1.353
3.755,2.513,1.681,1.622,0.286,0.84,2.418,1.723,1.328,0.646,2.828,0.056,4.074,1.409,0.571,2.878,0.771,3.21,3.331,1.361,0.489,0.272,1.091,0.05,1.814,0.32,0.335,0.192,0.682,1.198,1.752,1.448,2.165,0.024,0.516,0.107,3.33,1.288,0.097,3.757,2.11,2.881,0.888,2.668,0.647,2.224,2.694,1.667,0.066,1.981,0.856,0.96,0.618,1.25,0.348,3.03,0.323,0.431,0.101,1.985
1.713,3.018,3.662,0.933,5.747,2.978,1.469,1.343,3.137,1.733,0.38,0.483,1.864,1.43,3.549,0.664,1.628,0.434,2.016,2.099,1.218,0.117,2.009,0.462,0.684,0.153,1.373,0.088,1.353,0.161,0.243,1.249,0.596,2.856,1.073,2.615,0.15,2.049,0.014,0.796,1.541,0.372,1.339,4.038,1.748,2.353,4.003,2.508,2.778,0.445,2.294,1.197,2.635,1.614,0.896,3.562,0.018,3.243,0.515,1.705
1.2,0.765,0.498,1.641,0.659,1.147,1.563,0.03,1.75,1.441,0.996,0.713,0.742,1.157,0.645,1.959,3.166,1.457,0.127,1.009,0.961,2.103,1.503,2.2,1.125,0.604,0.038,1.577,1.438,0.298,0.002,0.635,3.521,2.303,0.246,0.941,0.161,0.903,0.798,1.219,0.773,2.87,2.348,0.593,0.624,3.639,0.817,3.543,1.649,5.84,0.102,0.362,1.159,0.01,0.715,0.952,1.61,0.692,0.2,2.672
0.707,0.213,0.648,1.2,2.721,0.898,3.413,0.056,1.766,1.715,0.387,2.8,1.767,0.631,1.658,0.66,0.689,0.62,3.46,0.565,3.717,1.38,1.287,2.298,3.044,2.247,0.099,0.618,0.963,0.811,1.911,2.407,0.319,2.261,0.954,0.091,0.648,1.312,0.573,1.846,0.695,0.815,0.583,1.888,1.95,1.176,1.407,2.9,1.277,0.967,2.448,0.52,0.305,1.203,0.896,1.438,1.08,2.413,0.511,0.672
4.206,1.262,0.576,1.865,1.5,2.543,1.91,2.943,0.651,2.303,3.255,3.448,0.556,0.105,1.514,1.783,2.527,1.038,1.841,0.149,1.312,0.327,0.727,0.619,1.889,2.226,1.581,0.168,0.966,1.068,1.094,0.189,0.872,0.225,1.548,2.199,0.52,0.167,0.107,2.128,1.299,2.584,0.262,0.976,0.554,3.313,0.019,0.898,0.566,0.213,1.999,0.144,0.558,0.029,0.117,1.719,1.575,1.56,1.513,1.534
0.309,0.218,3.84,1.138,0.471,0.104,0.706,0.938,2.28,0.298,1.992,2.636,0.389,1.007,0.591,3.66,1.551,0.08,1.744,1.967,0.344,2.013,3.097,0.463,0.043,0.928,1.604,0.85,1.112,0.084,0.212,1.01,3.656,1.151,1.065,0.438,1.558,3.676,0.073,1.525,1.502,1.913,1.278,0.296,0.072,3.548,0.424,0.422,1.614,1.828,2.311,0.028,2.604,0.507,1.052,0.1,3.824,2.274,2.078,2.879
1.793,2.095,3.681,0.105,1.218,0.262,0.949,1.695,1.847,2.017,3.585,4.34,0.629,0.486,0.548,1.331,2.492,1.971,2.703,0.009,0.556,1.089,2.261,0.471,0.158,2.055,0.123,0.742,1.401,0.886,0.302,0.256,0.654,1.67,3.319,1.582,0.291,0.796,0.628,1.921,4.079,1.253,1.739,1.692,2.245,0.884,2.344,1.368,2.02,1.316,2.065,0.675,1.666,0.215,2.839,0.407,0.429,0.531,2.536,2.432
3.532,2.763,2.013,0.584,1.346,0.704,4.011,0.466,1.646,0.712,0.112,2.993,0.266,0.81,0.956,1.659,3.879,1.153,0.788,4.142,2.906,1.359,3.635,2.649,1.511,0.663,2.487,1.121,1.442,1.006,1.409,1.893,1.025,3.832,2.936,1.398,0.882,0.781,0.195,1.597,1.97,0.149,1.064,2.572,3.861,1.764,1.097,0.094,1.004,0.93,1.079,0.875,1.763,0.757,4.41,1.023,0.228,4.412,0.563,1.567
1.275,2.329,0.222,0.998,3.886,0.791,1.982,5.032,3.295,0.492,0.803,1.605,0.524,2.283,2.311,3.02,1.428,1.852,0.742,0.514,0.351,0.837,2.853,1.389,1.944,0.384,0.424,2.678,0.242,1.397,0.488,0.57,0.933,0.033,0.672,0.485,2.08,4.854,3.408,1.516,0.553,3.911,0.477,0.691,2.597,0.249,3.143,0.431,0.435,1.741,0.689,1.082,3.039,1.856,0.903,1.548,0.587,0.473,1.73,1.072
0.511,0.869,0.397,1.936,1.834,0.009,0.422,0.909,1.138,1.368,5.239,0.695,0.302,2.139,1.617,2.85,1.855,0.799,1.582,2.345,1.497,0.214,1.59,2.642,1.987,2.267,2.804,1.865,2.083,1.051,0.754,0.489,0.377,0.811,0.464,0.18,0.668,0.789,2.142,0.342,1.788,0.527,0.454,1.955,0.523,1.67,1.782,0.615,0.337,0.04,0.373,3.807,0.88,3.526,0.217,0.828,3.341,2.95,1.77,3.497
2.209,0.959,0.26,2.315,1.652,2.348,0.543,2.029,1.808,4.475,3.241,1.101,0.089,3.904,0.3,1.842,3.317,2.753,0.749,2.429,3.29,0.659,0.853,2.274,0.106,0.521,0.201,2.188,0.069,0.62,0.358,0.899,0.607,0.349,0.678,0.503,0.88,0.414,0.236,1.491,1.901,1.454,2.774,3.727,0.983,0.387,0.285,1.889,3.939,1.585,2.476,0.28,1.442,0.204,3.583,0.409,1.105,0.389,1.148,0.637
0.132,1.349,2.818,0.522,1.31,2.51,0.195,2.125,1.129,4.937,0.445,0.649,0.753,0.211,1.228,3.405,0.649,1.021,1.849,0.638,1.174,1.144,0.198,1.286,0.43,1.732,1.425,1.16,0.111,0.615,1.093,2.962,1.354,2.562,2.819,1.609,1.021,2.528,0.606,0.823,0.894,1.623,0.059,0.682,0.412,5.41,0.087,2.332,0.74,0.054,2.235,0.298,1.79,1.962,0.904,0.277,0.934,2.269,5.374,0.007
