@RELATION SyntheticControl

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC

@DATA
0.006,1.851,1.144,0.481,0.869,1.065,0.853,0.696,0.81,0.703,0.565,1.153,0.71,1.011,0.268,2.362,1.074,0.929,1.174,0.071,0.372,0.0,0.106,0.484,0.576,0.186,0.223,0.194,1.232,0.226,0.016,0.687,0.835,0.519,0.54,0.192,1.602,0.37,0.639,0.697,0.501,0.724,0.061,0.468,0.549,0.31,0.396,0.058,0.1,0.153,0.231,0.695,0.958,0.0,0.167,1.948,1.998,0.556,0.098,0.945
1.03,0.369,0.255,0.721,0.208,1.345,0.921,1.497,0.855,0.958,0.374,0.395,0.166,0.268,0.273,0.346,0.445,0.355,1.006,0.034,0.084,0.051,0.156,0.67,0.448,0.738,0.884,0.445,0.636,0.243,0.908,0.106,0.663,0.432,0.158,0.203,0.097,1.558,0.417,0.288,0.733,1.029,0.096,0.034,1.391,0.69,0.034,1.121,0.872,0.122,0.276,0.264,0.934,0.233,1.474,0.834,2.279,0.364,0.298,0.447
0.858,1.052,0.75,1.449,1.128,0.28,0.639,0.774,1.07,0.352,0.008,0.083,0.282,0.633,0.732,1.21,0.289,1.223,0.315,0.687,0.387,0.172,1.724,1.056,0.216,0.786,0.208,0.957,0.461,0.49,1.021,0.096,0.179,0.702,0.061,0.218,0.815,0.38,0.969,0.157,0.411,0.424,0.624,0.087,0.291,0.084,0.209,0.031,0.119,0.376,1.021,0.417,0.635,1.678,0.496,0.699,0.797,0.447,0.184,0.792
0.284,0.091,1.101,1.296,0.41,0.471,0.802,0.54,0.014,0.42,1.151,0.419,0.771,0.946,0.215,0.213,0.329,0.262,0.014,0.603,0.318,1.236,1.414,0.082,0.127,0.149,0.539,0.137,0.966,0.214,0.052,0.114,0.48,0.035,0.087,0.423,0.715,0.942,0.361,0.337,0.815,0.421,1.563,0.972,0.929,0.051,0.573,0.147,0.385,0.191,1.87,0.855,1.063,0.406,1.279,1.709,0.988,0.557,0.625,1.106
1.369,0.418,0.538,0.239,1.572,0.594,0.128,0.995,1.787,0.164,0.1,0.55,0.396,0.593,1.104,0.007,1.061,1.951,0.204,1.067,0.798,0.956,0.951,1.2,0.174,0.012,0.478,0.201,0.154,1.152,0.962,0.233,0.771,0.602,0.726,0.611,1.15,1.149,0.483,0.578,0.836,0.345,0.392,0.05,0.805,0.156,0.29,0.58,1.149,0.317,0.611,2.242,0.297,0.051,1.808,0.151,0.334,1.264,0.361,0.215
0.505,0.093,1.232,1.191,0.045,0.745,0.347,0.123,0.69,0.589,0.63,0.018,0.435,0.649,0.074,0.417,0.465,0.278,1.524,0.115,0.574,0.329,0.687,1.33,0.726,0.708,0.433,0.195,0.016,1.201,0.267,0.103,0.419,0.108,0.961,0.649,0.738,0.551,0.957,0.671,0.206,0.574,0.166,1.536,0.225,0.577,0.772,0.941,0.003,0.427,0.701,0.023,1.246,0.718,2.066,0.468,0.125,1.676,0.573,0.933
0.987,1.695,0.024,0.352,0.834,0.542,1.192,0.541,1.062,0.948,0.41,1.323,0.746,0.639,1.098,0.178,0.694,1.034,1.167,0.393,0.233,0.309,0.44,0.684,0.368,0.318,0.241,0.211,0.13,0.469,0.551,0.614,0.937,0.497,0.694,0.123,0.461,0.164,0.243,1.466,1.703,0.149,0.62,0.217,1.732,0.691,0.382,0.688,0.354,1.013,0.901,1.907,0.855,0.267,0.536,1.243,0.581,0.102,2.304,0.919
0.409,0.129,0.128,0.201,0.456,0.489,1.294,0.001,1.083,1.195,0.964,1.033,0.505,0.342,0.624,0.961,0.108,1.04,0.208,0.83,0.804,0.774,0.446,0.217,0.249,0.261,0.252,0.248,0.276,0.398,0.114,0.743,0.418,0.856,0.279,0.128,0.976,0.43,0.492,0.601,0.492,0.003,0.39,0.456,0.109,0.034,0.62,0.274,0.388,0.593,0.511,0.276,1.807,0.723,1.181,0.248,0.339,1.06,0.936,0.415
0.595,0.745,2.023,1.785,0.947,0.764,0.215,1.158,0.649,0.425,0.647,1.653,0.121,0.446,1.121,0.55,0.099,1.029,0.788,0.338,0.634,0.731,0.412,0.577,0.326,0.659,0.184,0.562,0.321,0.44,0.817,0.091,0.124,0.33,1.932,0.028,0.255,1.417,0.097,1.038,0.022,1.241,0.101,0.842,0.088,0.157,1.051,2.043,0.109,0.637,0.888,0.775,0.247,0.273,1.86,0.319,0.685,0.605,1.724,1.247
0.885,0.856,0.378,1.087,0.387,1.347,0.314,1.81,0.884,2.114,1.292,0.917,0.251,0.227,0.096,0.329,0.489,0.341,0.727,0.144,1.549,0.27,0.724,1.13,0.931,0.018,0.353,0.144,0.082,0.009,0.13,0.071,1.317,0.449,0.594,0.158,0.323,0.446,0.275,0.447,0.501,1.409,0.219,1.098,0.691,0.028,0.38,0.886,0.469,0.925,0.625,1.635,0.167,0.951,1.175,0.244,0.316,0.139,0.183,1.434
1.267,1.301,1.965,0.322,0.07,0.31,1.764,0.261,0.523,0.826,0.15,0.993,0.519,0.826,0.599,0.076,1.547,0.092,0.961,0.959,0.171,1.384,0.922,0.387,0.281,0.049,0.164,0.941,0.475,0.142,0.243,0.028,0.343,0.108,0.01,0.174,0.4,0.046,0.316,0.639,0.015,0.356,0.489,0.515,0.723,0.409,0.321,0.646,1.503,0.173,0.173,0.357,2.299,1.495,1.007,1.624,1.122,0.967,0.312,0.387
0.152,0.451,0.948,0.038,0.181,1.18,1.869,0.027,0.055,0.481,0.58,0.25,1.367,0.202,0.938,0.173,0.805,1.385,0.884,0.118,1.527,1.076,0.385,0.237,0.996,0.922,0.312,0.18,0.395,0.224,0.527,0.523,0.47,0.713,0.256,0.307,0.779,0.301,0.017,0.457,0.908,1.565,0.505,0.794,0.668,0.692,0.35,0.417,0.537,0.115,0.771,1.353,1.766,0.601,1.022,0.1,0.437,0.998,2.86,1.559
0.402,0.447,1.675,0.866,1.339,1.615,1.246,0.287,0.868,1.54,0.697,0.101,0.732,0.277,0.353,0.288,0.216,0.551,0.749,0.747,0.296,0.041,0.972,0.589,0.773,0.372,1.487,0.765,0.881,0.767,0.286,1.225,2.298,0.755,0.62,0.759,0.347,1.109,0.247,0.142,0.298,0.105,0.099,0.541,1.287,1.469,0.465,0.042,0.712,1.048,0.852,1.491,0.605,0.216,0.928,0.237,0.164,0.133,0.03,0.122
0.034,0.578,1.646,2.013,1.307,0.734,0.952,0.036,1.205,0.37,1.617,0.844,0.602,0.576,0.042,0.354,0.201,0.275,0.114,0.877,0.107,0.546,0.653,0.053,0.602,1.294,0.058,0.343,0.175,0.208,0.05,0.404,0.595,0.078,0.548,0.115,0.227,0.006,1.764,0.506,0.142,0.555,0.563,0.967,1.797,0.48,0.304,0.564,1.194,0.793,0.299,0.011,1.489,0.93,2.126,1.14,0.332,1.307,0.5,0.207
1.219,1.023,0.179,0.104,0.08,0.902,1.316,0.41,1.194,1.11,0.531,0.532,0.842,0.28,0.373,0.056,0.49,0.063,0.648,1.82,1.122,0.052,0.698,0.02,1.599,1.268,0.735,0.627,0.457,0.75,0.35,1.435,0.968,0.37,0.581,0.183,1.159,0.004,0.66,0.894,0.325,0.358,1.18,0.084,0.255,0.585,0.566,1.647,0.255,0.253,0.334,1.662,1.183,0.292,0.158,0.046,2.179,1.269,1.487,0.82
0.48,0.095,0.703,0.759,0.557,0.066,0.879,0.511,1.385,0.442,0.25,0.268,1.908,0.855,0.153,0.342,0.078,0.82,0.804,0.081,0.197,1.51,0.44,0.641,0.374,0.374,0.505,0.446,0.008,0.811,1.272,0.553,0.105,0.537,0.827,0.906,0.213,0.675,0.365,0.305,1.09,0.342,0.838,0.111,0.155,0.717,0.666,0.494,1.423,0.623,0.467,2.72,0.331,0.778,0.546,0.239,0.451,0.118,0.666,0.595
0.623,0.118,0.406,0.782,1.541,1.29,0.843,0.569,0.859,0.773,1.956,0.261,1.044,0.839,0.665,0.016,0.17,0.664,1.097,0.863,0.801,0.215,0.46,0.267,0.045,0.195,0.436,0.495,0.019,0.145,0.169,0.258,0.417,0.071,1.541,0.516,0.5,0.433,0.283,0.494,0.561,0.234,0.512,0.692,0.391,0.652,0.213,0.638,1.02,0.25,0.113,1.175,1.699,0.596,0.521,0.701,0.573,1.344,0.257,0.22
0.208,1.379,0.662,0.046,0.161,0.028,1.234,2.053,0.56,0.24,0.8,0.164,0.274,0.669,0.95,0.135,0.404,0.14,0.369,0.26,0.84,0.497,1.089,0.014,0.324,0.154,1.052,0.446,1.13,0.207,0.034,1.305,0.353,1.243,0.03,0.251,1.128,0.251,0.729,0.133,0.497,1.534,1.539,0.647,0.489,0.723,1.216,0.125,0.468,1.296,0.623,1.019,0.064,1.008,0.548,0.856,1.276,1.011,0.3,0.433
0.423,0.801,0.123,0.195,1.172,0.452,0.394,0.343,0.472,0.972,2.758,2.018,0.757,0.532,0.851,1.034,0.094,0.374,0.618,1.042,1.445,0.203,0.081,0.708,0.364,0.052,0.36,0.028,0.308,0.477,0.014,0.154,0.266,0.972,0.999,0.7,0.281,1.21,1.093,1.089,0.69,0.141,0.566,0.832,0.543,0.488,0.657,0.926,0.353,0.257,0.477,1.128,0.324,0.688,1.504,0.916,0.994,1.25,0.164,1.024
0.719,0.065,0.434,0.974,0.952,0.335,1.528,0.854,0.401,0.422,0.528,0.566,0.258,0.61,0.057,0.237,0.059,0.052,0.56,0.684,0.446,1.112,0.324,0.017,0.685,0.445,0.633,0.115,0.587,0.626,0.472,0.065,0.407,1.211,0.041,0.091,0.452,0.842,0.462,0.435,0.707,0.455,0.462,0.733,0.946,0.285,0.779,0.291,0.169,1.612,0.489,1.292,0.244,2.391,1.087,0.764,2.073,0.732,0.143,2.63
0.43,0.445,0.906,1.179,1.011,0.514,0.949,1.341,1.224,0.409,0.862,0.385,0.107,0.525,1.037,0.412,0.647,0.409,1.309,0.015,0.842,0.161,0.301,0.575,0.69,0.057,0.047,0.453,0.272,0.281,0.388,1.432,1.084,1.233,0.005,1.534,0.29,0.648,0.899,0.623,0.199,0.318,0.071,0.271,0.407,0.283,0.92,1.983,0.55,1.359,1.655,0.393,1.157,0.602,1.577,0.434,0.305,0.532,0.601,0.166
0.288,0.811,0.759,0.936,0.606,0.011,0.568,0.253,0.572,0.116,0.465,0.519,0.869,0.271,0.006,0.357,0.321,0.231,0.914,0.549,0.667,0.853,0.591,0.385,0.079,0.45,0.219,0.279,0.382,0.698,1.133,1.102,0.183,0.69,0.259,0.359,1.031,0.268,0.395,0.019,1.006,0.766,0.087,0.31,0.312,0.952,0.795,1.03,0.178,0.821,1.514,0.787,0.92,0.989,0.688,0.217,0.098,0.401,0.215,0.232
0.842,0.841,0.901,0.494,0.463,1.454,1.196,0.341,0.18,0.722,0.415,1.958,1.75,0.19,0.707,1.489,0.854,0.115,1.762,0.228,1.023,0.422,0.318,0.362,0.721,0.503,0.854,1.613,0.27,0.404,0.35,0.604,0.082,0.171,0.145,0.057,0.299,0.167,0.822,0.759,1.455,0.863,1.317,0.18,0.086,1.571,0.717,1.496,0.246,1.837,0.038,0.937,1.84,1.478,1.533,0.676,1.429,0.572,3.03,0.038
0.298,0.946,0.604,0.075,0.78,0.792,0.832,0.113,0.396,0.2,0.069,0.501,0.339,0.367,0.086,0.162,0.443,2.061,0.682,0.527,0.757,0.986,0.537,1.031,0.768,0.04,0.756,0.14,1.163,0.415,0.311,0.088,0.175,0.071,0.037,0.008,0.226,0.317,0.104,0.439,0.536,1.472,1.424,0.182,0.964,0.316,0.508,0.764,0.773,0.181,1.063,1.615,1.074,0.501,0.059,0.042,0.103,0.631,0.062,0.079
0.281,1.747,0.246,0.425,1.56,0.067,0.521,0.315,0.71,0.007,0.746,0.297,0.111,0.041,0.128,1.465,0.387,1.58,0.091,0.462,0.766,0.642,0.564,0.016,1.239,0.124,0.986,1.921,0.698,0.176,0.249,0.253,0.424,0.098,0.498,0.222,0.116,0.183,0.082,0.569,0.182,0.015,1.495,0.045,1.176,0.112,1.264,0.407,1.048,1.831,0.509,0.259,0.666,0.831,1.308,1.631,0.866,0.504,0.35,1.106
0.416,1.299,0.381,0.755,0.635,0.67,0.772,0.853,1.048,1.521,0.998,1.331,0.524,1.314,0.811,0.867,0.598,0.744,0.376,0.178,0.773,1.035,0.294,0.724,0.311,0.201,0.277,0.481,0.043,0.627,0.43,0.056,0.45,0.363,0.199,0.345,0.196,0.277,0.394,0.42,1.032,0.436,0.911,0.592,0.3,1.08,2.079,0.279,1.089,0.011,0.335,1.399,0.115,1.46,1.416,0.187,0.106,0.15,0.747,0.227
1.005,0.027,1.453,1.306,0.446,0.245,0.179,0.635,0.369,1.182,0.55,0.436,0.994,1.091,0.272,0.737,0.513,1.15,0.216,1.633,0.924,1.07,0.002,0.169,0.303,0.646,0.428,0.057,0.659,0.346,1.843,0.309,0.12,0.448,1.047,1.179,0.254,0.639,0.057,1.609,1.062,0.544,1.177,0.577,0.005,0.385,0.353,0.371,0.447,0.218,0.875,1.634,0.391,0.257,1.067,1.918,0.647,0.051,0.773,1.594
1.483,0.493,0.294,0.341,1.957,0.983,1.03,0.308,0.536,0.287,0.283,0.621,0.775,0.528,0.341,1.318,1.05,1.177,0.766,0.157,1.828,0.237,0.811,0.075,0.336,0.243,0.589,0.464,0.561,0.24,0.718,0.564,0.637,0.608,0.37,0.369,0.337,0.679,0.121,0.173,0.19,0.895,0.23,0.885,1.34,0.893,0.866,1.657,0.204,1.106,0.362,1.689,0.692,0.239,1.164,1.166,0.626,0.317,0.597,1.453
0.213,0.48,0.714,2.068,0.119,0.39,0.621,0.365,0.127,0.815,2.166,1.24,0.389,0.641,1.3,0.17,0.738,0.237,0.12,0.067,1.13,0.264,0.081,0.099,0.587,0.015,0.238,0.436,0.226,0.133,0.136,0.92,0.7,0.111,0.406,0.853,0.815,0.335,0.543,0.112,1.092,1.174,0.862,0.606,0.564,0.607,0.413,0.183,0.18,0.574,0.462,0.773,0.322,1.718,0.751,1.781,0.044,0.582,0.185,0.429
0.5,0.201,0.421,1.03,0.396,0.556,0.171,0.595,0.812,0.531,0.865,0.246,0.337,1.515,1.255,0.129,0.088,0.119,1.56,0.548,0.547,0.161,0.369,0.237,1.707,0.128,0.749,0.234,0.956,1.154,0.517,0.256,0.04,0.02,0.843,0.968,0.141,0.432,0.04,1.001,0.133,0.872,0.815,0.492,0.984,0.455,0.58,0.126,0.7,0.665,0.586,0.733,1.311,0.809,0.441,1.015,0.583,0.738,0.096,0.69
0.345,0.184,0.472,0.926,0.142,0.408,0.289,2.284,0.196,1.302,0.324,0.87,0.224,0.449,0.118,0.94,0.41,0.365,0.608,0.445,0.115,0.615,0.387,0.72,0.085,2.024,0.893,0.929,0.127,0.175,0.6,0.544,0.39,0.828,0.486,0.755,1.277,0.082,0.069,0.943,0.295,1.622,0.918,0.321,0.974,0.309,0.779,1.708,1.9,0.208,0.38,0.743,0.706,0.417,0.336,0.785,0.719,0.581,0.985,0.593
1.16,0.086,0.197,1.203,0.124,0.615,1.683,1.494,1.526,0.166,0.451,1.039,0.704,0.407,0.345,0.588,0.37,0.928,0.959,0.418,0.083,0.168,0.84,0.609,0.53,0.332,1.635,0.61,0.679,0.405,0.709,0.264,0.61,0.678,0.324,0.443,0.554,0.92,1.956,0.764,0.618,0.698,0.349,0.429,0.191,0.404,0.001,0.463,0.644,0.605,1.249,0.519,1.133,0.627,0.402,1.324,1.737,1.205,1.232,0.019
0.449,1.045,1.266,0.602,1.413,0.012,1.981,0.153,1.053,0.723,0.78,1.433,0.257,0.149,0.5,1.098,1.205,0.152,0.523,0.268,0.805,1.012,0.689,0.632,0.13,0.435,0.77,0.779,0.021,0.062,0.767,0.691,0.333,0.044,0.239,0.575,0.067,0.163,0.335,0.223,0.745,0.645,0.396,0.119,1.087,0.93,0.95,1.322,1.087,0.022,0.842,0.512,0.338,1.031,0.032,0.477,0.669,1.167,2.237,2.321
0.842,0.677,1.308,0.834,0.116,1.115,1.238,1.098,0.661,1.294,0.728,1.187,1.179,0.136,1.419,0.174,0.175,1.895,0.395,0.215,0.637,0.883,0.601,1.235,0.412,0.199,0.219,0.85,0.157,0.532,0.341,0.789,0.589,0.486,0.203,0.028,0.193,0.023,0.934,0.295,1.403,1.138,1.234,0.316,0.636,0.841,1.836,1.756,0.546,0.445,0.732,0.548,0.208,0.715,0.357,0.965,2.653,0.881,0.545,0.079
0.898,1.485,0.616,1.315,1.735,1.812,1.616,2.196,0.176,0.547,0.606,0.114,0.57,0.457,1.122,0.773,0.0,1.283,0.194,0.064,0.588,0.473,0.741,0.503,0.697,0.274,0.051,0.304,0.443,0.027,0.59,0.679,0.432,0.319,0.404,0.385,0.262,0.045,0.36,0.521,0.643,0.646,0.619,1.207,0.041,0.732,1.041,1.27,0.596,0.004,0.569,1.07,0.768,0.198,0.99,1.209,0.515,0.738,0.115,2.32
0.517,0.798,0.517,2.303,0.557,0.346,1.082,1.057,1.134,0.94,1.317,0.851,0.745,0.604,0.558,0.564,0.246,0.383,0.038,0.802,0.725,0.053,0.165,1.275,0.272,0.21,0.412,1.245,0.672,0.03,0.452,0.058,0.627,0.204,1.126,0.166,0.369,1.565,0.936,0.621,0.376,1.023,0.055,0.31,0.753,0.834,0.454,0.4,2.072,1.411,0.895,0.541,1.874,0.22,0.792,0.772,0.409,0.038,0.519,0.505
1.813,0.948,0.483,0.917,1.478,0.742,0.321,0.525,0.375,0.866,0.927,1.135,1.106,0.375,1.097,0.508,0.189,0.099,0.176,0.538,1.517,0.328,0.274,0.399,1.217,1.489,0.105,0.089,0.202,0.368,0.346,0.159,0.367,0.261,0.499,1.255,0.016,0.187,0.308,0.287,0.932,1.38,0.916,0.323,0.094,2.576,0.418,0.788,1.043,0.821,1.376,0.498,1.42,0.947,0.611,0.63,1.244,0.444,0.627,0.928
0.184,1.078,1.406,0.587,0.374,0.088,1.174,0.954,0.746,0.542,0.465,0.209,0.607,0.584,0.785,0.159,0.375,0.198,1.046,0.174,1.135,0.457,0.471,0.714,0.531,1.148,0.298,0.832,0.32,0.231,0.93,1.253,0.067,0.047,0.641,0.367,0.502,0.15,0.709,0.974,0.49,0.022,0.694,0.059,0.017,0.316,0.922,0.11,0.322,0.315,0.969,0.098,0.054,0.977,0.164,0.601,0.238,0.606,0.845,0.224
1.184,0.645,0.388,0.852,0.713,0.004,0.859,0.524,0.809,0.866,0.022,0.519,0.604,0.654,0.657,0.127,0.777,0.616,1.419,1.267,0.064,0.696,1.728,1.342,0.641,0.784,0.239,0.203,0.336,0.411,0.264,0.53,0.57,1.315,0.296,0.805,0.01,0.925,0.234,0.015,1.41,0.362,0.279,1.485,0.222,1.366,0.059,0.69,1.473,0.676,0.711,0.149,0.106,0.118,0.722,0.181,1.191,0.184,0.345,0.236
0.991,0.09,0.442,0.078,1.516,0.094,0.281,1.132,1.462,0.054,1.7,0.413,1.197,0.831,1.266,0.173,0.055,0.834,0.997,0.585,0.267,0.417,0.34,0.019,0.825,0.955,0.018,0.272,0.974,0.109,0.195,0.413,0.754,0.002,0.571,0.073,0.321,0.159,0.939,0.677,0.147,0.994,0.246,0.37,0.187,0.68,0.705,1.112,0.138,0.355,0.345,0.786,0.842,0.113,1.266,0.423,0.461,0.719,1.451,0.567
0.533,0.201,1.666,0.352,0.324,0.83,0.822,0.751,0.868,0.493,0.951,0.33,1.957,1.251,0.784,0.105,0.539,0.682,0.003,0.576,0.151,0.297,1.143,0.631,0.119,0.287,0.174,0.186,1.164,0.109,0.111,0.079,1.083,0.695,0.108,0.513,0.928,0.959,0.587,0.361,0.226,0.505,0.753,0.514,0.467,0.153,0.372,0.301,0.499,1.825,0.619,0.167,0.621,1.272,1.597,0.402,0.686,0.078,0.068,0.602
1.669,1.117,0.747,0.721,0.127,0.373,1.075,0.766,0.59,0.287,1.257,0.025,1.811,0.626,0.254,1.279,0.343,1.427,1.48,0.605,0.217,0.121,0.485,0.022,0.806,0.142,0.149,0.085,0.303,0.533,0.779,0.643,0.962,0.01,0.23,0.047,1.48,0.572,0.043,1.67,0.938,1.28,0.395,1.186,0.288,0.988,1.198,0.741,0.029,0.88,0.38,0.426,0.275,0.556,0.155,1.347,0.144,0.191,0.045,0.882
0.761,1.341,1.628,0.415,2.554,1.324,0.653,0.597,1.394,0.77,0.169,0.215,0.828,0.636,1.577,0.295,0.723,0.193,0.896,0.933,0.542,0.052,0.893,0.205,0.304,0.068,0.61,0.039,0.601,0.071,0.108,0.555,0.265,1.269,0.477,1.162,0.067,0.911,0.006,0.354,0.685,0.165,0.595,1.795,0.777,1.046,1.779,1.115,1.235,0.198,1.019,0.532,1.171,0.717,0.398,1.583,0.008,1.441,0.229,0.758
0.533,0.34,0.221,0.729,0.293,0.51,0.694,0.013,0.778,0.64,0.443,0.317,0.33,0.514,0.287,0.871,1.407,0.648,0.056,0.448,0.427,0.934,0.668,0.978,0.5,0.268,0.017,0.701,0.639,0.132,0.001,0.282,1.565,1.023,0.109,0.418,0.072,0.401,0.355,0.542,0.344,1.276,1.044,0.264,0.277,1.617,0.363,1.575,0.733,2.595,0.045,0.161,0.515,0.005,0.318,0.423,0.716,0.307,0.089,1.188
0.314,0.094,0.288,0.533,1.209,0.399,1.517,0.025,0.785,0.762,0.172,1.244,0.786,0.28,0.737,0.293,0.306,0.276,1.538,0.251,1.652,0.613,0.572,1.021,1.353,0.999,0.044,0.275,0.428,0.36,0.849,1.07,0.142,1.005,0.424,0.04,0.288,0.583,0.255,0.82,0.309,0.362,0.259,0.839,0.867,0.523,0.625,1.289,0.568,0.43,1.088,0.231,0.135,0.535,0.398,0.639,0.48,1.073,0.227,0.299
1.869,0.561,0.256,0.829,0.667,1.13,0.849,1.308,0.289,1.023,1.447,1.532,0.247,0.047,0.673,0.792,1.123,0.461,0.818,0.066,0.583,0.145,0.323,0.275,0.84,0.989,0.703,0.075,0.429,0.475,0.486,0.084,0.388,0.1,0.688,0.977,0.231,0.074,0.048,0.946,0.577,1.148,0.116,0.434,0.246,1.472,0.009,0.399,0.251,0.095,0.888,0.064,0.248,0.013,0.052,0.764,0.7,0.693,0.672,0.682
0.137,0.097,1.707,0.506,0.209,0.046,0.314,0.417,1.013,0.132,0.885,1.172,0.173,0.448,0.263,1.627,0.689,0.035,0.775,0.874,0.153,0.895,1.376,0.206,0.019,0.412,0.713,0.378,0.494,0.037,0.094,0.449,1.625,0.512,0.473,0.195,0.692,1.634,0.032,0.678,0.667,0.85,0.568,0.132,0.032,1.577,0.189,0.188,0.717,0.812,1.027,0.012,1.157,0.225,0.468,0.045,1.7,1.011,0.923,1.279
0.797,0.931,1.636,0.047,0.541,0.117,0.422,0.753,0.821,0.896,1.593,1.929,0.279,0.216,0.244,0.591,1.108,0.876,1.201,0.004,0.247,0.484,1.005,0.209,0.07,0.913,0.055,0.33,0.623,0.394,0.134,0.114,0.291,0.742,1.475,0.703,0.129,0.354,0.279,0.854,1.813,0.557,0.773,0.752,0.998,0.393,1.042,0.608,0.898,0.585,0.918,0.3,0.74,0.096,1.262,0.181,0.191,0.236,1.127,1.081
1.57,1.228,0.895,0.26,0.598,0.313,1.783,0.207,0.731,0.316,0.05,1.33,0.118,0.36,0.425,0.737,1.724,0.513,0.35,1.841,1.292,0.604,1.616,1.177,0.672,0.295,1.105,0.498,0.641,0.447,0.626,0.841,0.456,1.703,1.305,0.621,0.392,0.347,0.087,0.71,0.875,0.066,0.473,1.143,1.716,0.784,0.488,0.042,0.446,0.414,0.479,0.389,0.784,0.336,1.96,0.455,0.102,1.961,0.25,0.696
0.567,1.035,0.099,0.444,1.727,0.352,0.881,2.237,1.465,0.219,0.357,0.713,0.233,1.015,1.027,1.342,0.635,0.823,0.33,0.229,0.156,0.372,1.268,0.618,0.864,0.171,0.188,1.19,0.107,0.621,0.217,0.253,0.415,0.015,0.298,0.216,0.924,2.157,1.515,0.674,0.246,1.738,0.212,0.307,1.154,0.111,1.397,0.192,0.194,0.774,0.306,0.481,1.351,0.825,0.402,0.688,0.261,0.21,0.769,0.476
0.227,0.386,0.176,0.86,0.815,0.004,0.188,0.404,0.506,0.608,2.328,0.309,0.134,0.951,0.719,1.267,0.824,0.355,0.703,1.042,0.665,0.095,0.707,1.174,0.883,1.008,1.246,0.829,0.926,0.467,0.335,0.217,0.167,0.361,0.206,0.08,0.297,0.351,0.952,0.152,0.795,0.234,0.202,0.869,0.232,0.742,0.792,0.273,0.15,0.018,0.166,1.692,0.391,1.567,0.096,0.368,1.485,1.311,0.787,1.554
0.982,0.426,0.116,1.029,0.734,1.044,0.241,0.902,0.804,1.989,1.44,0.489,0.039,1.735,0.133,0.819,1.474,1.223,0.333,1.08,1.462,0.293,0.379,1.011,0.047,0.232,0.089,0.973,0.031,0.276,0.159,0.399,0.27,0.155,0.301,0.224,0.391,0.184,0.105,0.663,0.845,0.646,1.233,1.656,0.437,0.172,0.127,0.84,1.751,0.705,1.1,0.125,0.641,0.091,1.592,0.182,0.491,0.173,0.51,0.283
0.058,0.599,1.253,0.232,0.582,1.115,0.087,0.945,0.502,2.194,0.198,0.288,0.334,0.094,0.546,1.513,0.289,0.454,0.822,0.284,0.522,0.509,0.088,0.572,0.191,0.77,0.634,0.516,0.049,0.273,0.486,1.317,0.602,1.139,1.253,0.715,0.454,1.124,0.27,0.366,0.397,0.721,0.026,0.303,0.183,2.405,0.039,1.036,0.329,0.024,0.993,0.132,0.796,0.872,0.402,0.123,0.415,1.008,2.388,0.003
