@RELATION SyntheticControl

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC

@DATA
0.008,2.314,1.429,0.601,1.086,1.331,1.067,0.87,1.012,0.879,0.706,1.442,0.888,1.264,0.336,2.953,1.343,1.162,1.468,0.089,0.465,0.0,0.132,0.605,0.72,0.232,0.279,0.243,1.54,0.282,0.019,0.859,1.043,0.648,0.675,0.24,2.003,0.463,0.799,0.871,0.626,0.905,0.076,0.585,0.686,0.387,0.495,0.072,0.125,0.192,0.288,0.868,1.198,0.0,0.209,2.435,2.497,0.695,0.123,1.181
1.288,0.461,0.318,0.901,0.261,1.681,1.152,1.872,1.069,1.197,0.468,0.494,0.208,0.335,0.342,0.432,0.556,0.444,1.257,0.042,0.104,0.064,0.195,0.837,0.56,0.923,1.106,0.556,0.795,0.304,1.135,0.133,0.829,0.54,0.197,0.254,0.122,1.947,0.521,0.361,0.916,1.287,0.12,0.042,1.739,0.863,0.043,1.401,1.091,0.153,0.346,0.33,1.168,0.292,1.843,1.042,2.849,0.455,0.372,0.559
1.072,1.315,0.937,1.811,1.41,0.35,0.799,0.967,1.338,0.441,0.01,0.104,0.352,0.791,0.915,1.512,0.361,1.528,0.394,0.859,0.484,0.215,2.155,1.32,0.269,0.982,0.26,1.197,0.577,0.612,1.277,0.12,0.223,0.877,0.076,0.272,1.019,0.475,1.211,0.196,0.514,0.53,0.781,0.108,0.364,0.105,0.261,0.039,0.149,0.47,1.276,0.521,0.794,2.097,0.62,0.874,0.996,0.559,0.231,0.99
0.355,0.113,1.377,1.621,0.512,0.589,1.002,0.675,0.018,0.525,1.439,0.524,0.964,1.183,0.269,0.266,0.411,0.327,0.017,0.754,0.397,1.545,1.768,0.102,0.158,0.186,0.674,0.172,1.207,0.268,0.065,0.142,0.6,0.044,0.109,0.529,0.894,1.177,0.451,0.422,1.019,0.526,1.954,1.215,1.161,0.064,0.716,0.184,0.482,0.239,2.337,1.069,1.329,0.508,1.598,2.136,1.235,0.697,0.782,1.383
1.712,0.523,0.673,0.299,1.965,0.742,0.16,1.244,2.234,0.205,0.125,0.687,0.496,0.741,1.38,0.008,1.326,2.439,0.255,1.334,0.997,1.196,1.189,1.5,0.218,0.015,0.597,0.251,0.193,1.439,1.203,0.291,0.964,0.752,0.908,0.764,1.437,1.437,0.603,0.723,1.045,0.431,0.49,0.062,1.006,0.195,0.363,0.725,1.436,0.396,0.763,2.803,0.371,0.063,2.26,0.189,0.418,1.581,0.451,0.269
0.632,0.116,1.54,1.489,0.057,0.932,0.433,0.154,0.862,0.737,0.787,0.022,0.543,0.811,0.092,0.521,0.581,0.348,1.905,0.144,0.717,0.411,0.859,1.662,0.908,0.885,0.541,0.243,0.021,1.501,0.333,0.128,0.524,0.136,1.202,0.812,0.923,0.688,1.196,0.838,0.258,0.718,0.207,1.919,0.281,0.721,0.964,1.176,0.003,0.534,0.876,0.028,1.558,0.898,2.582,0.585,0.156,2.094,0.716,1.166
1.233,2.118,0.029,0.44,1.042,0.678,1.49,0.676,1.328,1.185,0.513,1.654,0.933,0.799,1.372,0.223,0.867,1.293,1.459,0.491,0.291,0.386,0.55,0.855,0.461,0.397,0.301,0.264,0.162,0.587,0.688,0.767,1.172,0.621,0.868,0.153,0.576,0.205,0.303,1.833,2.129,0.186,0.775,0.272,2.165,0.863,0.478,0.86,0.442,1.266,1.126,2.383,1.068,0.334,0.67,1.554,0.727,0.128,2.88,1.149
0.511,0.161,0.16,0.251,0.57,0.611,1.618,0.002,1.354,1.493,1.204,1.291,0.631,0.428,0.78,1.201,0.136,1.299,0.26,1.037,1.005,0.967,0.557,0.272,0.311,0.327,0.315,0.31,0.345,0.498,0.143,0.928,0.523,1.069,0.348,0.16,1.22,0.537,0.615,0.751,0.614,0.004,0.487,0.57,0.136,0.042,0.775,0.343,0.485,0.742,0.638,0.345,2.259,0.903,1.476,0.31,0.423,1.324,1.17,0.519
0.743,0.932,2.529,2.232,1.183,0.955,0.268,1.447,0.811,0.531,0.809,2.066,0.152,0.558,1.402,0.688,0.124,1.286,0.985,0.423,0.792,0.914,0.515,0.721,0.408,0.824,0.23,0.703,0.401,0.55,1.021,0.114,0.155,0.413,2.415,0.035,0.319,1.771,0.121,1.298,0.028,1.552,0.126,1.053,0.11,0.196,1.314,2.554,0.137,0.797,1.109,0.969,0.309,0.341,2.325,0.398,0.857,0.756,2.154,1.558
1.106,1.07,0.472,1.359,0.484,1.684,0.392,2.262,1.105,2.642,1.615,1.146,0.314,0.284,0.12,0.411,0.611,0.426,0.908,0.18,1.936,0.337,0.905,1.412,1.164,0.023,0.441,0.179,0.103,0.012,0.162,0.088,1.647,0.562,0.742,0.198,0.404,0.558,0.343,0.559,0.627,1.761,0.273,1.372,0.864,0.035,0.475,1.107,0.587,1.156,0.781,2.044,0.209,1.188,1.468,0.305,0.394,0.174,0.229,1.792
1.584,1.626,2.456,0.402,0.087,0.388,2.205,0.326,0.654,1.033,0.188,1.241,0.649,1.032,0.749,0.095,1.934,0.115,1.201,1.199,0.213,1.73,1.152,0.484,0.352,0.061,0.205,1.176,0.594,0.178,0.304,0.035,0.429,0.135,0.013,0.217,0.5,0.057,0.395,0.799,0.019,0.445,0.611,0.644,0.903,0.511,0.401,0.808,1.878,0.217,0.216,0.446,2.874,1.869,1.258,2.029,1.403,1.208,0.39,0.484
0.19,0.564,1.185,0.047,0.226,1.475,2.336,0.033,0.069,0.601,0.725,0.313,1.709,0.253,1.172,0.216,1.006,1.732,1.105,0.147,1.909,1.345,0.481,0.296,1.246,1.152,0.39,0.225,0.494,0.281,0.659,0.654,0.587,0.891,0.32,0.383,0.974,0.376,0.021,0.571,1.135,1.956,0.631,0.992,0.835,0.865,0.437,0.522,0.672,0.144,0.963,1.692,2.207,0.752,1.278,0.125,0.547,1.247,3.574,1.949
0.503,0.558,2.093,1.082,1.674,2.018,1.557,0.359,1.085,1.925,0.872,0.126,0.915,0.346,0.442,0.36,0.27,0.689,0.936,0.934,0.37,0.051,1.214,0.736,0.966,0.465,1.859,0.957,1.101,0.959,0.357,1.531,2.872,0.943,0.774,0.948,0.434,1.386,0.309,0.178,0.372,0.131,0.124,0.677,1.608,1.836,0.581,0.052,0.89,1.31,1.065,1.864,0.756,0.269,1.16,0.297,0.205,0.166,0.037,0.152
0.042,0.722,2.057,2.517,1.633,0.917,1.189,0.046,1.506,0.463,2.022,1.055,0.753,0.721,0.052,0.443,0.251,0.344,0.143,1.096,0.133,0.682,0.816,0.066,0.753,1.617,0.073,0.429,0.219,0.261,0.062,0.505,0.743,0.097,0.685,0.144,0.284,0.007,2.205,0.632,0.177,0.694,0.704,1.208,2.246,0.6,0.38,0.705,1.493,0.991,0.373,0.013,1.861,1.162,2.658,1.425,0.416,1.634,0.625,0.259
1.523,1.279,0.223,0.13,0.1,1.127,1.645,0.513,1.493,1.387,0.664,0.665,1.053,0.35,0.467,0.069,0.612,0.079,0.811,2.276,1.403,0.065,0.872,0.025,1.999,1.585,0.918,0.784,0.571,0.938,0.438,1.794,1.21,0.463,0.726,0.228,1.449,0.005,0.825,1.117,0.406,0.448,1.475,0.105,0.318,0.731,0.708,2.058,0.319,0.317,0.417,2.078,1.478,0.365,0.197,0.057,2.724,1.587,1.858,1.025
0.6,0.119,0.878,0.948,0.697,0.083,1.099,0.638,1.731,0.553,0.312,0.335,2.385,1.069,0.191,0.427,0.098,1.025,1.005,0.102,0.247,1.887,0.55,0.801,0.467,0.468,0.632,0.557,0.01,1.014,1.59,0.691,0.131,0.671,1.034,1.132,0.266,0.843,0.457,0.381,1.363,0.427,1.048,0.139,0.194,0.896,0.832,0.617,1.778,0.779,0.584,3.4,0.414,0.973,0.683,0.298,0.564,0.147,0.832,0.744
0.778,0.147,0.507,0.977,1.926,1.613,1.054,0.711,1.073,0.966,2.445,0.326,1.305,1.049,0.831,0.02,0.212,0.83,1.372,1.078,1.002,0.269,0.575,0.333,0.057,0.244,0.545,0.618,0.024,0.181,0.211,0.323,0.522,0.089,1.926,0.646,0.625,0.541,0.354,0.618,0.701,0.292,0.64,0.865,0.489,0.815,0.266,0.798,1.276,0.312,0.141,1.468,2.124,0.745,0.651,0.876,0.716,1.68,0.321,0.275
0.26,1.724,0.827,0.058,0.202,0.035,1.543,2.566,0.7,0.3,1.0,0.205,0.343,0.837,1.187,0.169,0.505,0.175,0.461,0.325,1.05,0.621,1.362,0.017,0.405,0.192,1.316,0.557,1.412,0.259,0.043,1.631,0.441,1.554,0.038,0.314,1.41,0.314,0.912,0.166,0.622,1.917,1.924,0.808,0.611,0.903,1.52,0.156,0.584,1.62,0.778,1.273,0.08,1.26,0.685,1.07,1.595,1.264,0.375,0.541
0.529,1.001,0.153,0.243,1.465,0.564,0.493,0.429,0.591,1.215,3.447,2.523,0.946,0.665,1.064,1.293,0.118,0.468,0.773,1.302,1.807,0.253,0.101,0.884,0.455,0.065,0.45,0.035,0.385,0.596,0.017,0.193,0.333,1.215,1.249,0.875,0.351,1.512,1.366,1.361,0.862,0.177,0.708,1.04,0.679,0.61,0.821,1.157,0.441,0.321,0.596,1.41,0.405,0.859,1.88,1.145,1.243,1.563,0.206,1.279
0.899,0.082,0.543,1.218,1.19,0.418,1.91,1.068,0.502,0.527,0.661,0.708,0.322,0.763,0.071,0.296,0.074,0.065,0.7,0.855,0.557,1.39,0.405,0.022,0.857,0.556,0.792,0.143,0.734,0.783,0.59,0.082,0.509,1.513,0.051,0.114,0.566,1.052,0.577,0.544,0.883,0.569,0.577,0.916,1.182,0.357,0.974,0.364,0.212,2.015,0.612,1.615,0.305,2.989,1.359,0.955,2.591,0.914,0.178,3.287
0.537,0.557,1.132,1.474,1.263,0.643,1.187,1.676,1.53,0.512,1.078,0.481,0.134,0.656,1.296,0.514,0.809,0.511,1.636,0.019,1.052,0.201,0.376,0.719,0.862,0.071,0.058,0.567,0.34,0.351,0.485,1.79,1.355,1.541,0.007,1.917,0.362,0.81,1.124,0.779,0.249,0.398,0.089,0.339,0.509,0.353,1.15,2.479,0.688,1.699,2.069,0.492,1.447,0.752,1.971,0.542,0.381,0.665,0.751,0.207
0.36,1.013,0.949,1.169,0.757,0.014,0.71,0.316,0.715,0.144,0.581,0.648,1.087,0.338,0.008,0.446,0.401,0.288,1.142,0.686,0.834,1.066,0.739,0.482,0.098,0.562,0.274,0.349,0.478,0.872,1.417,1.377,0.228,0.862,0.324,0.448,1.289,0.335,0.493,0.024,1.258,0.957,0.109,0.387,0.39,1.19,0.994,1.287,0.223,1.027,1.893,0.984,1.15,1.236,0.86,0.271,0.122,0.502,0.269,0.29
1.053,1.051,1.127,0.617,0.578,1.818,1.494,0.426,0.225,0.902,0.519,2.448,2.188,0.237,0.884,1.861,1.068,0.143,2.203,0.285,1.279,0.528,0.398,0.453,0.901,0.628,1.068,2.016,0.338,0.505,0.437,0.755,0.102,0.213,0.181,0.071,0.374,0.208,1.027,0.948,1.819,1.079,1.647,0.225,0.108,1.964,0.897,1.87,0.307,2.297,0.047,1.172,2.3,1.848,1.916,0.845,1.786,0.715,3.787,0.047
0.372,1.183,0.756,0.094,0.975,0.99,1.04,0.141,0.495,0.25,0.086,0.627,0.424,0.459,0.108,0.202,0.554,2.577,0.853,0.659,0.946,1.232,0.671,1.289,0.96,0.05,0.945,0.176,1.454,0.518,0.389,0.11,0.218,0.088,0.046,0.01,0.283,0.396,0.131,0.549,0.67,1.84,1.78,0.227,1.205,0.396,0.635,0.955,0.966,0.226,1.328,2.019,1.343,0.627,0.074,0.053,0.129,0.789,0.078,0.098
0.351,2.184,0.308,0.531,1.95,0.083,0.652,0.393,0.888,0.009,0.932,0.372,0.139,0.051,0.16,1.832,0.484,1.975,0.114,0.577,0.957,0.802,0.705,0.02,1.549,0.155,1.232,2.401,0.872,0.22,0.311,0.317,0.53,0.122,0.622,0.278,0.145,0.229,0.103,0.711,0.227,0.019,1.869,0.056,1.47,0.141,1.58,0.508,1.31,2.288,0.636,0.324,0.833,1.039,1.635,2.039,1.083,0.63,0.438,1.382
0.52,1.624,0.476,0.943,0.794,0.838,0.965,1.066,1.311,1.901,1.248,1.663,0.655,1.642,1.014,1.084,0.748,0.93,0.471,0.223,0.966,1.293,0.368,0.905,0.388,0.251,0.346,0.602,0.053,0.784,0.537,0.07,0.563,0.454,0.249,0.431,0.245,0.347,0.493,0.525,1.29,0.545,1.139,0.739,0.375,1.349,2.599,0.349,1.361,0.013,0.419,1.749,0.144,1.825,1.77,0.233,0.132,0.187,0.933,0.284
1.257,0.033,1.816,1.632,0.558,0.307,0.224,0.794,0.461,1.478,0.687,0.545,1.243,1.364,0.34,0.921,0.641,1.437,0.27,2.041,1.155,1.337,0.002,0.212,0.379,0.807,0.535,0.071,0.824,0.433,2.303,0.387,0.15,0.56,1.309,1.473,0.317,0.799,0.072,2.012,1.327,0.68,1.472,0.722,0.006,0.482,0.441,0.463,0.559,0.272,1.094,2.043,0.489,0.321,1.334,2.397,0.809,0.064,0.966,1.993
1.853,0.616,0.367,0.426,2.446,1.229,1.288,0.384,0.669,0.359,0.354,0.776,0.969,0.661,0.426,1.648,1.312,1.472,0.958,0.196,2.285,0.296,1.014,0.094,0.419,0.304,0.736,0.579,0.701,0.3,0.898,0.705,0.796,0.76,0.463,0.461,0.422,0.849,0.151,0.216,0.238,1.118,0.287,1.106,1.674,1.116,1.082,2.071,0.255,1.383,0.452,2.112,0.865,0.299,1.455,1.457,0.783,0.396,0.747,1.817
0.266,0.6,0.893,2.585,0.149,0.487,0.776,0.456,0.159,1.019,2.707,1.55,0.487,0.801,1.625,0.212,0.923,0.297,0.15,0.083,1.413,0.331,0.101,0.124,0.733,0.019,0.298,0.544,0.282,0.166,0.17,1.15,0.875,0.139,0.507,1.067,1.019,0.418,0.679,0.141,1.365,1.467,1.077,0.757,0.705,0.759,0.517,0.228,0.225,0.717,0.578,0.967,0.402,2.148,0.939,2.226,0.055,0.727,0.231,0.537
0.625,0.251,0.526,1.287,0.495,0.696,0.214,0.744,1.016,0.664,1.081,0.308,0.421,1.894,1.569,0.161,0.11,0.149,1.951,0.685,0.683,0.201,0.461,0.296,2.133,0.161,0.936,0.293,1.195,1.443,0.646,0.32,0.049,0.025,1.054,1.209,0.176,0.54,0.05,1.251,0.166,1.09,1.019,0.615,1.23,0.568,0.725,0.157,0.875,0.831,0.732,0.916,1.639,1.011,0.551,1.269,0.729,0.923,0.121,0.862
0.431,0.23,0.59,1.158,0.178,0.51,0.361,2.855,0.246,1.627,0.405,1.088,0.28,0.562,0.147,1.175,0.513,0.456,0.76,0.556,0.144,0.769,0.484,0.9,0.107,2.53,1.117,1.161,0.159,0.218,0.75,0.68,0.488,1.035,0.607,0.944,1.596,0.102,0.086,1.179,0.369,2.028,1.148,0.402,1.218,0.386,0.974,2.136,2.375,0.26,0.475,0.929,0.883,0.522,0.42,0.981,0.899,0.727,1.231,0.741
1.45,0.107,0.247,1.503,0.155,0.769,2.104,1.867,1.908,0.208,0.563,1.299,0.879,0.509,0.431,0.734,0.462,1.16,1.199,0.523,0.104,0.211,1.05,0.761,0.663,0.415,2.044,0.763,0.849,0.506,0.887,0.33,0.763,0.847,0.405,0.554,0.692,1.15,2.444,0.955,0.773,0.872,0.436,0.536,0.238,0.505,0.001,0.579,0.804,0.756,1.562,0.649,1.416,0.784,0.503,1.655,2.172,1.507,1.539,0.024
0.561,1.306,1.582,0.752,1.767,0.016,2.477,0.191,1.316,0.903,0.975,1.792,0.321,0.187,0.625,1.373,1.507,0.19,0.654,0.335,1.007,1.266,0.862,0.79,0.163,0.543,0.963,0.974,0.026,0.078,0.959,0.864,0.416,0.055,0.299,0.719,0.083,0.204,0.419,0.279,0.931,0.806,0.495,0.149,1.359,1.163,1.188,1.653,1.359,0.028,1.052,0.64,0.423,1.288,0.04,0.596,0.836,1.459,2.796,2.901
1.053,0.847,1.635,1.043,0.144,1.394,1.548,1.373,0.826,1.618,0.911,1.484,1.474,0.17,1.773,0.217,0.219,2.368,0.494,0.269,0.796,1.104,0.752,1.544,0.515,0.249,0.274,1.062,0.197,0.665,0.426,0.987,0.737,0.607,0.254,0.036,0.241,0.029,1.168,0.369,1.754,1.422,1.542,0.395,0.794,1.051,2.295,2.195,0.683,0.556,0.915,0.684,0.261,0.893,0.447,1.207,3.316,1.101,0.682,0.099
1.123,1.856,0.77,1.644,2.169,2.265,2.02,2.745,0.22,0.684,0.757,0.142,0.712,0.571,1.402,0.966,0.0,1.603,0.243,0.08,0.735,0.591,0.926,0.629,0.871,0.343,0.064,0.38,0.553,0.034,0.737,0.849,0.541,0.398,0.505,0.482,0.328,0.056,0.45,0.651,0.803,0.807,0.773,1.508,0.052,0.915,1.301,1.587,0.745,0.004,0.711,1.337,0.96,0.247,1.238,1.511,0.644,0.923,0.143,2.899
0.646,0.997,0.646,2.879,0.696,0.432,1.353,1.321,1.418,1.175,1.647,1.064,0.932,0.755,0.697,0.706,0.308,0.479,0.047,1.002,0.906,0.067,0.206,1.593,0.34,0.262,0.514,1.556,0.84,0.038,0.565,0.073,0.784,0.255,1.407,0.208,0.462,1.957,1.17,0.777,0.469,1.279,0.068,0.387,0.942,1.042,0.567,0.5,2.59,1.764,1.119,0.677,2.343,0.275,0.99,0.966,0.511,0.047,0.649,0.631
2.266,1.185,0.604,1.147,1.847,0.927,0.401,0.657,0.469,1.082,1.158,1.419,1.383,0.469,1.372,0.635,0.236,0.123,0.22,0.672,1.897,0.411,0.343,0.498,1.522,1.861,0.131,0.111,0.253,0.461,0.432,0.198,0.459,0.327,0.624,1.569,0.02,0.233,0.385,0.359,1.165,1.726,1.144,0.404,0.118,3.22,0.523,0.985,1.304,1.026,1.721,0.623,1.775,1.184,0.764,0.788,1.555,0.555,0.784,1.16
0.231,1.348,1.758,0.734,0.468,0.11,1.467,1.193,0.932,0.677,0.581,0.261,0.759,0.73,0.981,0.199,0.469,0.247,1.308,0.217,1.419,0.572,0.589,0.892,0.664,1.435,0.373,1.04,0.401,0.289,1.163,1.566,0.084,0.059,0.801,0.459,0.627,0.188,0.886,1.217,0.612,0.028,0.868,0.074,0.021,0.395,1.153,0.138,0.402,0.393,1.211,0.122,0.067,1.221,0.205,0.751,0.298,0.758,1.056,0.28
1.48,0.806,0.484,1.065,0.891,0.005,1.074,0.655,1.011,1.083,0.028,0.648,0.755,0.817,0.821,0.158,0.971,0.77,1.773,1.583,0.08,0.87,2.16,1.677,0.801,0.98,0.299,0.254,0.419,0.514,0.33,0.663,0.712,1.644,0.37,1.006,0.012,1.157,0.293,0.019,1.763,0.453,0.349,1.856,0.278,1.708,0.074,0.863,1.841,0.845,0.888,0.187,0.132,0.147,0.902,0.226,1.489,0.23,0.431,0.295
1.239,0.112,0.552,0.097,1.896,0.118,0.351,1.415,1.828,0.067,2.125,0.517,1.496,1.039,1.582,0.216,0.069,1.043,1.247,0.732,0.334,0.522,0.424,0.024,1.031,1.194,0.022,0.34,1.218,0.137,0.243,0.516,0.943,0.002,0.713,0.091,0.402,0.198,1.173,0.847,0.184,1.243,0.308,0.462,0.234,0.849,0.882,1.39,0.172,0.444,0.432,0.983,1.052,0.141,1.582,0.529,0.576,0.899,1.814,0.709
0.666,0.252,2.082,0.441,0.405,1.037,1.028,0.939,1.085,0.616,1.188,0.412,2.447,1.563,0.98,0.131,0.674,0.853,0.004,0.72,0.189,0.371,1.429,0.789,0.149,0.359,0.217,0.233,1.455,0.137,0.138,0.099,1.354,0.869,0.135,0.641,1.16,1.199,0.734,0.451,0.283,0.632,0.942,0.642,0.584,0.192,0.465,0.377,0.624,2.282,0.774,0.208,0.776,1.59,1.996,0.502,0.858,0.097,0.084,0.752
2.086,1.396,0.934,0.901,0.159,0.467,1.343,0.957,0.738,0.359,1.571,0.031,2.264,0.783,0.317,1.599,0.428,1.783,1.851,0.756,0.271,0.151,0.606,0.028,1.008,0.178,0.186,0.107,0.379,0.666,0.973,0.804,1.203,0.013,0.287,0.059,1.85,0.715,0.054,2.087,1.172,1.6,0.494,1.482,0.359,1.235,1.497,0.926,0.037,1.1,0.475,0.533,0.343,0.695,0.193,1.683,0.18,0.239,0.056,1.103
0.952,1.676,2.034,0.518,3.193,1.655,0.816,0.746,1.743,0.963,0.211,0.269,1.035,0.794,1.972,0.369,0.904,0.241,1.12,1.166,0.677,0.065,1.116,0.256,0.38,0.085,0.763,0.049,0.752,0.089,0.135,0.694,0.331,1.586,0.596,1.453,0.083,1.138,0.008,0.442,0.856,0.207,0.744,2.243,0.971,1.307,2.224,1.393,1.544,0.247,1.274,0.665,1.464,0.897,0.498,1.979,0.01,1.802,0.286,0.947
0.667,0.425,0.277,0.912,0.366,0.637,0.868,0.017,0.972,0.8,0.553,0.396,0.412,0.643,0.358,1.089,1.759,0.81,0.07,0.561,0.534,1.168,0.835,1.222,0.625,0.335,0.021,0.876,0.799,0.166,0.001,0.353,1.956,1.279,0.137,0.523,0.09,0.502,0.443,0.677,0.43,1.595,1.305,0.33,0.347,2.022,0.454,1.969,0.916,3.244,0.057,0.201,0.644,0.006,0.397,0.529,0.895,0.384,0.111,1.484
0.393,0.118,0.36,0.667,1.512,0.499,1.896,0.031,0.981,0.953,0.215,1.556,0.982,0.35,0.921,0.367,0.383,0.345,1.922,0.314,2.065,0.767,0.715,1.277,1.691,1.248,0.055,0.344,0.535,0.45,1.062,1.337,0.177,1.256,0.53,0.051,0.36,0.729,0.318,1.026,0.386,0.453,0.324,1.049,1.083,0.653,0.782,1.611,0.709,0.537,1.36,0.289,0.169,0.669,0.498,0.799,0.6,1.341,0.284,0.373
2.336,0.701,0.32,1.036,0.833,1.413,1.061,1.635,0.362,1.279,1.808,1.915,0.309,0.058,0.841,0.99,1.404,0.577,1.023,0.083,0.729,0.182,0.404,0.344,1.05,1.237,0.878,0.093,0.537,0.593,0.608,0.105,0.485,0.125,0.86,1.222,0.289,0.093,0.059,1.182,0.721,1.435,0.146,0.542,0.308,1.84,0.011,0.499,0.314,0.118,1.11,0.08,0.31,0.016,0.065,0.955,0.875,0.867,0.841,0.852
0.172,0.121,2.133,0.632,0.262,0.058,0.392,0.521,1.267,0.165,1.106,1.464,0.216,0.56,0.328,2.033,0.861,0.044,0.969,1.093,0.191,1.119,1.721,0.257,0.024,0.515,0.891,0.472,0.618,0.047,0.118,0.561,2.031,0.639,0.592,0.243,0.865,2.042,0.041,0.847,0.834,1.063,0.71,0.165,0.04,1.971,0.236,0.234,0.897,1.016,1.284,0.016,1.447,0.281,0.585,0.056,2.124,1.264,1.154,1.599
0.996,1.164,2.045,0.058,0.677,0.146,0.527,0.942,1.026,1.12,1.992,2.411,0.349,0.27,0.304,0.739,1.384,1.095,1.502,0.005,0.309,0.605,1.256,0.262,0.088,1.142,0.068,0.412,0.778,0.492,0.168,0.142,0.363,0.928,1.844,0.879,0.162,0.442,0.349,1.067,2.266,0.696,0.966,0.94,1.247,0.491,1.302,0.76,1.122,0.731,1.147,0.375,0.925,0.12,1.577,0.226,0.238,0.295,1.409,1.351
1.962,1.535,1.118,0.325,0.748,0.391,2.228,0.259,0.914,0.395,0.062,1.663,0.148,0.45,0.531,0.922,2.155,0.641,0.438,2.301,1.614,0.755,2.019,1.472,0.84,0.369,1.382,0.623,0.801,0.559,0.783,1.052,0.57,2.129,1.631,0.777,0.49,0.434,0.108,0.887,1.094,0.083,0.591,1.429,2.145,0.98,0.609,0.052,0.558,0.517,0.599,0.486,0.98,0.42,2.45,0.568,0.127,2.451,0.313,0.87
0.708,1.294,0.123,0.554,2.159,0.44,1.101,2.796,1.831,0.273,0.446,0.892,0.291,1.268,1.284,1.678,0.793,1.029,0.412,0.286,0.195,0.465,1.585,0.772,1.08,0.213,0.236,1.488,0.134,0.776,0.271,0.316,0.518,0.019,0.373,0.27,1.156,2.697,1.894,0.842,0.307,2.173,0.265,0.384,1.443,0.138,1.746,0.24,0.242,0.967,0.383,0.601,1.688,1.031,0.502,0.86,0.326,0.263,0.961,0.596
0.284,0.483,0.22,1.075,1.019,0.005,0.235,0.505,0.632,0.76,2.911,0.386,0.168,1.188,0.898,1.583,1.03,0.444,0.879,1.303,0.832,0.119,0.883,1.468,1.104,1.26,1.558,1.036,1.157,0.584,0.419,0.272,0.209,0.451,0.258,0.1,0.371,0.439,1.19,0.19,0.994,0.293,0.252,1.086,0.29,0.928,0.99,0.341,0.187,0.022,0.207,2.115,0.489,1.959,0.121,0.46,1.856,1.639,0.984,1.943
1.227,0.533,0.145,1.286,0.918,1.304,0.302,1.127,1.004,2.486,1.8,0.612,0.049,2.169,0.166,1.023,1.843,1.529,0.416,1.35,1.828,0.366,0.474,1.263,0.059,0.29,0.112,1.216,0.038,0.345,0.199,0.499,0.337,0.194,0.377,0.28,0.489,0.23,0.131,0.828,1.056,0.808,1.541,2.071,0.546,0.215,0.158,1.05,2.189,0.881,1.375,0.156,0.801,0.114,1.99,0.227,0.614,0.216,0.638,0.354
0.073,0.749,1.566,0.29,0.728,1.394,0.108,1.181,0.627,2.743,0.247,0.361,0.418,0.117,0.682,1.892,0.361,0.567,1.027,0.355,0.652,0.636,0.11,0.715,0.239,0.962,0.792,0.645,0.061,0.341,0.607,1.646,0.752,1.424,1.566,0.894,0.567,1.404,0.337,0.457,0.497,0.902,0.033,0.379,0.229,3.006,0.048,1.296,0.411,0.03,1.242,0.165,0.995,1.09,0.502,0.154,0.519,1.26,2.985,0.004
