@RELATION SyntheticControl

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC

@DATA
0.01,2.777,1.715,0.721,1.304,1.598,1.28,1.044,1.215,1.055,0.847,1.73,1.065,1.517,0.403,3.544,1.612,1.394,1.761,0.107,0.558,0.0,0.159,0.726,0.864,0.278,0.335,0.292,1.848,0.339,0.023,1.031,1.252,0.778,0.81,0.288,2.404,0.555,0.958,1.045,0.752,1.086,0.091,0.702,0.824,0.465,0.594,0.087,0.15,0.23,0.346,1.042,1.437,0.001,0.251,2.922,2.997,0.834,0.147,1.418
1.545,0.553,0.382,1.081,0.313,2.017,1.382,2.246,1.283,1.436,0.562,0.592,0.249,0.402,0.41,0.519,0.667,0.533,1.508,0.051,0.125,0.077,0.234,1.005,0.672,1.108,1.327,0.667,0.954,0.364,1.362,0.159,0.994,0.648,0.236,0.305,0.146,2.337,0.625,0.433,1.099,1.544,0.144,0.05,2.086,1.035,0.052,1.682,1.309,0.183,0.415,0.396,1.401,0.35,2.211,1.251,3.419,0.546,0.447,0.671
1.286,1.578,1.125,2.174,1.692,0.42,0.959,1.16,1.605,0.529,0.013,0.124,0.423,0.95,1.098,1.815,0.433,1.834,0.472,1.031,0.581,0.259,2.586,1.585,0.323,1.179,0.312,1.436,0.692,0.735,1.532,0.144,0.268,1.053,0.091,0.327,1.223,0.571,1.454,0.236,0.617,0.636,0.937,0.13,0.437,0.126,0.313,0.047,0.179,0.564,1.532,0.625,0.953,2.517,0.745,1.049,1.195,0.671,0.277,1.187
0.426,0.136,1.652,1.945,0.615,0.707,1.203,0.81,0.021,0.63,1.727,0.629,1.157,1.419,0.322,0.319,0.493,0.393,0.02,0.905,0.477,1.854,2.122,0.122,0.19,0.223,0.809,0.206,1.448,0.322,0.078,0.17,0.72,0.053,0.131,0.635,1.073,1.412,0.542,0.506,1.223,0.631,2.345,1.458,1.393,0.076,0.86,0.22,0.578,0.287,2.804,1.282,1.595,0.609,1.918,2.563,1.482,0.836,0.938,1.659
2.054,0.627,0.807,0.358,2.358,0.891,0.192,1.493,2.68,0.246,0.15,0.825,0.595,0.889,1.656,0.01,1.591,2.926,0.305,1.6,1.197,1.435,1.426,1.8,0.261,0.017,0.716,0.301,0.231,1.727,1.444,0.35,1.157,0.903,1.089,0.917,1.725,1.724,0.724,0.867,1.253,0.518,0.588,0.074,1.208,0.234,0.435,0.869,1.723,0.476,0.916,3.363,0.445,0.076,2.712,0.227,0.502,1.897,0.542,0.323
0.758,0.14,1.848,1.787,0.068,1.118,0.52,0.185,1.034,0.884,0.945,0.027,0.652,0.974,0.111,0.625,0.697,0.417,2.287,0.173,0.86,0.493,1.031,1.995,1.089,1.061,0.649,0.292,0.025,1.801,0.4,0.154,0.629,0.163,1.442,0.974,1.107,0.826,1.436,1.006,0.309,0.862,0.248,2.303,0.337,0.866,1.157,1.411,0.004,0.641,1.052,0.034,1.87,1.077,3.099,0.702,0.187,2.513,0.859,1.4
1.48,2.542,0.035,0.528,1.251,0.813,1.788,0.811,1.593,1.422,0.616,1.984,1.119,0.959,1.646,0.268,1.041,1.551,1.751,0.589,0.349,0.463,0.66,1.026,0.553,0.477,0.361,0.317,0.195,0.704,0.826,0.921,1.406,0.746,1.041,0.184,0.691,0.246,0.364,2.199,2.555,0.224,0.93,0.326,2.598,1.036,0.574,1.032,0.531,1.519,1.352,2.86,1.282,0.401,0.804,1.864,0.872,0.153,3.456,1.378
0.614,0.194,0.191,0.301,0.684,0.733,1.941,0.002,1.625,1.792,1.445,1.55,0.757,0.513,0.936,1.441,0.163,1.559,0.312,1.244,1.206,1.161,0.668,0.326,0.373,0.392,0.378,0.372,0.414,0.597,0.172,1.114,0.628,1.283,0.418,0.193,1.464,0.645,0.738,0.901,0.737,0.005,0.584,0.684,0.163,0.05,0.93,0.411,0.581,0.89,0.766,0.414,2.711,1.084,1.771,0.371,0.508,1.589,1.404,0.623
0.892,1.118,3.034,2.678,1.42,1.146,0.322,1.737,0.974,0.637,0.97,2.479,0.182,0.67,1.682,0.825,0.149,1.543,1.182,0.507,0.951,1.097,0.618,0.865,0.489,0.989,0.276,0.843,0.481,0.66,1.225,0.137,0.186,0.496,2.898,0.042,0.382,2.126,0.145,1.557,0.033,1.862,0.152,1.263,0.132,0.235,1.577,3.065,0.164,0.956,1.331,1.162,0.371,0.409,2.79,0.478,1.028,0.908,2.585,1.87
1.328,1.284,0.567,1.631,0.581,2.021,0.471,2.714,1.326,3.171,1.938,1.376,0.377,0.341,0.144,0.494,0.733,0.511,1.09,0.217,2.323,0.405,1.086,1.695,1.397,0.027,0.529,0.215,0.123,0.014,0.194,0.106,1.976,0.674,0.891,0.237,0.485,0.67,0.412,0.671,0.752,2.113,0.328,1.646,1.036,0.042,0.57,1.329,0.704,1.387,0.937,2.453,0.25,1.426,1.762,0.366,0.473,0.208,0.275,2.15
1.901,1.952,2.947,0.483,0.105,0.465,2.646,0.391,0.785,1.239,0.226,1.49,0.779,1.239,0.899,0.114,2.32,0.138,1.441,1.439,0.256,2.076,1.383,0.581,0.422,0.073,0.246,1.411,0.713,0.214,0.364,0.042,0.515,0.162,0.015,0.261,0.6,0.068,0.474,0.959,0.023,0.534,0.733,0.772,1.084,0.614,0.482,0.97,2.254,0.26,0.26,0.536,3.449,2.242,1.51,2.435,1.683,1.45,0.468,0.581
0.228,0.677,1.422,0.057,0.271,1.77,2.804,0.04,0.082,0.721,0.87,0.376,2.051,0.304,1.407,0.259,1.208,2.078,1.326,0.177,2.291,1.614,0.578,0.355,1.495,1.383,0.468,0.27,0.593,0.337,0.79,0.785,0.705,1.069,0.384,0.46,1.169,0.451,0.025,0.685,1.362,2.348,0.757,1.191,1.002,1.038,0.525,0.626,0.806,0.173,1.156,2.03,2.649,0.902,1.533,0.15,0.656,1.497,4.289,2.338
0.603,0.67,2.512,1.299,2.009,2.422,1.868,0.431,1.302,2.31,1.046,0.151,1.098,0.415,0.53,0.432,0.324,0.827,1.124,1.121,0.444,0.062,1.457,0.883,1.16,0.558,2.23,1.148,1.321,1.151,0.429,1.838,3.447,1.132,0.929,1.138,0.52,1.663,0.37,0.213,0.446,0.157,0.149,0.812,1.93,2.204,0.697,0.063,1.067,1.572,1.278,2.236,0.907,0.323,1.393,0.356,0.245,0.199,0.044,0.183
0.051,0.866,2.468,3.02,1.96,1.101,1.427,0.055,1.808,0.555,2.426,1.266,0.903,0.865,0.063,0.532,0.302,0.413,0.172,1.316,0.16,0.819,0.979,0.079,0.904,1.941,0.088,0.514,0.263,0.313,0.075,0.606,0.892,0.117,0.823,0.173,0.341,0.009,2.646,0.759,0.213,0.833,0.845,1.45,2.696,0.72,0.456,0.846,1.792,1.189,0.448,0.016,2.233,1.394,3.19,1.711,0.499,1.961,0.749,0.31
1.828,1.534,0.268,0.156,0.12,1.353,1.974,0.616,1.791,1.664,0.797,0.798,1.263,0.42,0.56,0.083,0.735,0.095,0.973,2.731,1.684,0.079,1.047,0.03,2.398,1.902,1.102,0.94,0.686,1.125,0.526,2.152,1.452,0.555,0.872,0.274,1.738,0.006,0.989,1.341,0.487,0.537,1.77,0.126,0.382,0.878,0.849,2.47,0.382,0.38,0.5,2.493,1.774,0.438,0.237,0.069,3.269,1.904,2.23,1.23
0.72,0.142,1.054,1.138,0.836,0.099,1.318,0.766,2.077,0.664,0.374,0.402,2.863,1.283,0.229,0.512,0.118,1.23,1.206,0.122,0.296,2.264,0.661,0.962,0.561,0.562,0.758,0.668,0.012,1.217,1.908,0.829,0.157,0.805,1.241,1.358,0.32,1.012,0.548,0.457,1.635,0.513,1.257,0.167,0.233,1.075,0.999,0.741,2.134,0.935,0.701,4.08,0.497,1.167,0.82,0.358,0.676,0.176,0.998,0.893
0.934,0.177,0.609,1.173,2.312,1.936,1.265,0.853,1.288,1.159,2.934,0.392,1.566,1.258,0.997,0.024,0.255,0.996,1.646,1.294,1.202,0.322,0.69,0.4,0.068,0.293,0.654,0.742,0.028,0.217,0.253,0.387,0.626,0.106,2.311,0.775,0.75,0.649,0.425,0.742,0.841,0.35,0.768,1.038,0.586,0.978,0.319,0.957,1.531,0.375,0.169,1.762,2.548,0.894,0.781,1.051,0.859,2.016,0.385,0.33
0.312,2.068,0.993,0.07,0.242,0.042,1.851,3.079,0.84,0.36,1.2,0.246,0.411,1.004,1.424,0.203,0.606,0.209,0.553,0.389,1.26,0.745,1.634,0.021,0.486,0.23,1.579,0.668,1.695,0.31,0.051,1.958,0.529,1.865,0.045,0.377,1.692,0.377,1.094,0.199,0.746,2.3,2.309,0.97,0.733,1.084,1.824,0.188,0.701,1.944,0.934,1.528,0.096,1.512,0.822,1.284,1.914,1.517,0.45,0.649
0.635,1.201,0.184,0.292,1.758,0.677,0.591,0.514,0.709,1.458,4.137,3.027,1.135,0.798,1.277,1.552,0.141,0.562,0.927,1.563,2.168,0.304,0.121,1.061,0.546,0.078,0.54,0.042,0.462,0.715,0.021,0.231,0.4,1.458,1.499,1.05,0.421,1.815,1.64,1.633,1.035,0.212,0.849,1.248,0.815,0.732,0.985,1.389,0.529,0.386,0.715,1.692,0.486,1.031,2.256,1.374,1.491,1.876,0.247,1.535
1.078,0.098,0.652,1.461,1.428,0.502,2.293,1.282,0.602,0.633,0.793,0.849,0.387,0.915,0.086,0.355,0.089,0.078,0.84,1.026,0.669,1.668,0.486,0.026,1.028,0.667,0.95,0.172,0.88,0.939,0.708,0.098,0.611,1.816,0.061,0.137,0.679,1.263,0.693,0.653,1.06,0.682,0.692,1.1,1.418,0.428,1.169,0.437,0.254,2.418,0.734,1.938,0.366,3.587,1.631,1.146,3.109,1.097,0.214,3.945
0.645,0.668,1.358,1.769,1.516,0.772,1.424,2.011,1.836,0.614,1.293,0.577,0.161,0.787,1.556,0.617,0.971,0.614,1.963,0.023,1.263,0.241,0.451,0.863,1.035,0.085,0.07,0.68,0.408,0.422,0.582,2.147,1.626,1.849,0.008,2.301,0.435,0.973,1.349,0.935,0.299,0.477,0.107,0.407,0.611,0.424,1.38,2.975,0.825,2.038,2.483,0.59,1.736,0.903,2.366,0.65,0.457,0.798,0.902,0.249
0.432,1.216,1.138,1.403,0.909,0.017,0.852,0.379,0.858,0.173,0.697,0.778,1.304,0.406,0.009,0.536,0.481,0.346,1.371,0.823,1.001,1.279,0.887,0.578,0.118,0.675,0.329,0.419,0.573,1.047,1.7,1.653,0.274,1.035,0.388,0.538,1.547,0.402,0.592,0.029,1.509,1.149,0.13,0.465,0.468,1.428,1.192,1.544,0.267,1.232,2.272,1.181,1.38,1.483,1.032,0.325,0.147,0.602,0.323,0.348
1.264,1.262,1.352,0.741,0.694,2.181,1.793,0.511,0.27,1.083,0.623,2.937,2.625,0.284,1.06,2.233,1.281,0.172,2.643,0.342,1.535,0.633,0.477,0.544,1.081,0.754,1.281,2.419,0.406,0.606,0.524,0.906,0.123,0.256,0.218,0.086,0.448,0.25,1.233,1.138,2.183,1.294,1.976,0.27,0.13,2.357,1.076,2.244,0.368,2.756,0.057,1.406,2.759,2.218,2.299,1.014,2.143,0.858,4.544,0.057
0.446,1.419,0.907,0.113,1.169,1.188,1.248,0.169,0.594,0.301,0.104,0.752,0.509,0.551,0.129,0.243,0.665,3.092,1.024,0.79,1.135,1.479,0.805,1.546,1.152,0.061,1.133,0.211,1.745,0.622,0.466,0.132,0.262,0.106,0.055,0.012,0.339,0.475,0.157,0.658,0.804,2.208,2.136,0.273,1.446,0.475,0.762,1.146,1.159,0.271,1.594,2.423,1.612,0.752,0.088,0.063,0.155,0.947,0.094,0.118
0.422,2.621,0.37,0.638,2.34,0.1,0.782,0.472,1.065,0.01,1.119,0.446,0.167,0.062,0.192,2.198,0.581,2.369,0.136,0.693,1.148,0.962,0.846,0.024,1.859,0.186,1.479,2.881,1.046,0.264,0.373,0.38,0.636,0.146,0.747,0.334,0.174,0.275,0.123,0.853,0.272,0.022,2.243,0.067,1.764,0.169,1.896,0.61,1.572,2.746,0.764,0.389,0.999,1.247,1.962,2.447,1.299,0.756,0.525,1.659
0.625,1.948,0.571,1.132,0.953,1.005,1.159,1.28,1.573,2.282,1.497,1.996,0.786,1.971,1.217,1.301,0.898,1.116,0.565,0.267,1.159,1.552,0.442,1.087,0.466,0.301,0.415,0.722,0.064,0.94,0.644,0.084,0.676,0.545,0.299,0.517,0.294,0.416,0.591,0.63,1.548,0.654,1.367,0.887,0.45,1.619,3.119,0.419,1.633,0.016,0.503,2.099,0.172,2.19,2.124,0.28,0.158,0.224,1.12,0.341
1.508,0.04,2.179,1.959,0.669,0.368,0.269,0.953,0.553,1.773,0.825,0.654,1.491,1.637,0.408,1.106,0.769,1.725,0.324,2.449,1.386,1.604,0.003,0.254,0.454,0.969,0.642,0.085,0.988,0.519,2.764,0.464,0.18,0.672,1.571,1.768,0.381,0.958,0.086,2.414,1.593,0.816,1.766,0.866,0.007,0.578,0.529,0.556,0.671,0.327,1.313,2.452,0.587,0.385,1.601,2.877,0.97,0.076,1.16,2.391
2.224,0.739,0.44,0.511,2.935,1.475,1.545,0.461,0.803,0.43,0.425,0.931,1.162,0.793,0.511,1.977,1.575,1.766,1.149,0.235,2.741,0.355,1.216,0.113,0.503,0.365,0.884,0.695,0.841,0.36,1.077,0.846,0.955,0.912,0.556,0.554,0.506,1.019,0.181,0.259,0.285,1.342,0.344,1.327,2.009,1.339,1.298,2.486,0.306,1.66,0.542,2.534,1.038,0.359,1.747,1.749,0.939,0.475,0.896,2.18
0.319,0.72,1.072,3.102,0.179,0.584,0.931,0.548,0.191,1.222,3.249,1.86,0.584,0.961,1.95,0.255,1.108,0.356,0.18,0.1,1.695,0.397,0.121,0.149,0.88,0.023,0.357,0.653,0.339,0.199,0.204,1.379,1.049,0.167,0.609,1.28,1.223,0.502,0.814,0.169,1.637,1.761,1.292,0.908,0.846,0.91,0.62,0.274,0.27,0.86,0.694,1.16,0.483,2.577,1.127,2.672,0.065,0.873,0.278,0.644
0.75,0.302,0.632,1.545,0.594,0.835,0.257,0.892,1.219,0.797,1.297,0.369,0.505,2.273,1.882,0.193,0.132,0.179,2.341,0.822,0.82,0.241,0.553,0.355,2.56,0.193,1.123,0.351,1.433,1.732,0.775,0.384,0.059,0.029,1.265,1.451,0.212,0.648,0.06,1.502,0.199,1.308,1.223,0.738,1.475,0.682,0.87,0.189,1.05,0.998,0.878,1.1,1.966,1.213,0.661,1.522,0.875,1.107,0.145,1.034
0.517,0.276,0.708,1.39,0.213,0.612,0.433,3.426,0.295,1.952,0.487,1.305,0.336,0.674,0.177,1.41,0.616,0.547,0.912,0.667,0.173,0.922,0.581,1.08,0.128,3.036,1.34,1.393,0.19,0.262,0.9,0.816,0.586,1.242,0.729,1.133,1.915,0.123,0.103,1.415,0.443,2.433,1.378,0.482,1.462,0.463,1.169,2.563,2.85,0.312,0.57,1.115,1.059,0.626,0.504,1.177,1.078,0.872,1.477,0.889
1.739,0.129,0.296,1.804,0.186,0.923,2.525,2.241,2.289,0.25,0.676,1.559,1.055,0.611,0.517,0.881,0.554,1.392,1.439,0.627,0.124,0.253,1.26,0.913,0.796,0.497,2.453,0.915,1.019,0.607,1.064,0.396,0.916,1.016,0.486,0.665,0.83,1.379,2.933,1.145,0.927,1.047,0.524,0.643,0.286,0.606,0.002,0.695,0.965,0.907,1.874,0.779,1.699,0.941,0.603,1.986,2.606,1.808,1.847,0.028
0.673,1.567,1.898,0.903,2.12,0.019,2.972,0.229,1.58,1.084,1.17,2.15,0.385,0.224,0.75,1.648,1.808,0.228,0.785,0.402,1.208,1.519,1.034,0.948,0.195,0.652,1.155,1.169,0.031,0.094,1.151,1.037,0.499,0.066,0.358,0.863,0.1,0.244,0.502,0.334,1.117,0.967,0.595,0.179,1.631,1.395,1.425,1.983,1.63,0.033,1.263,0.768,0.508,1.546,0.048,0.715,1.003,1.75,3.356,3.481
1.263,1.016,1.963,1.251,0.173,1.672,1.857,1.648,0.992,1.942,1.093,1.781,1.769,0.205,2.128,0.261,0.263,2.842,0.593,0.323,0.956,1.325,0.902,1.853,0.618,0.299,0.329,1.274,0.236,0.798,0.512,1.184,0.884,0.728,0.305,0.043,0.289,0.034,1.401,0.443,2.104,1.707,1.851,0.473,0.953,1.261,2.754,2.634,0.82,0.667,1.098,0.821,0.313,1.072,0.536,1.448,3.979,1.321,0.818,0.119
1.347,2.227,0.924,1.973,2.602,2.718,2.424,3.294,0.264,0.821,0.909,0.17,0.855,0.685,1.683,1.159,0.0,1.924,0.292,0.096,0.882,0.709,1.111,0.755,1.046,0.412,0.077,0.456,0.664,0.04,0.885,1.018,0.649,0.478,0.606,0.578,0.394,0.067,0.54,0.781,0.964,0.969,0.928,1.81,0.062,1.098,1.562,1.905,0.894,0.005,0.853,1.605,1.152,0.297,1.485,1.813,0.773,1.107,0.172,3.479
0.775,1.197,0.775,3.454,0.835,0.519,1.623,1.585,1.701,1.411,1.976,1.277,1.118,0.907,0.837,0.847,0.369,0.575,0.057,1.203,1.087,0.08,0.247,1.912,0.408,0.315,0.617,1.867,1.008,0.045,0.678,0.087,0.941,0.306,1.688,0.249,0.554,2.348,1.404,0.932,0.563,1.535,0.082,0.465,1.13,1.251,0.68,0.599,3.108,2.117,1.343,0.812,2.811,0.33,1.187,1.159,0.614,0.057,0.778,0.757
2.719,1.422,0.725,1.376,2.217,1.113,0.481,0.788,0.562,1.298,1.39,1.703,1.659,0.563,1.646,0.762,0.283,0.148,0.264,0.807,2.276,0.493,0.412,0.598,1.826,2.234,0.157,0.133,0.303,0.553,0.519,0.238,0.551,0.392,0.748,1.883,0.024,0.28,0.462,0.43,1.398,2.071,1.373,0.485,0.142,3.865,0.627,1.182,1.565,1.231,2.065,0.748,2.13,1.421,0.917,0.946,1.866,0.666,0.941,1.391
0.277,1.617,2.109,0.88,0.561,0.132,1.76,1.432,1.119,0.813,0.698,0.313,0.911,0.877,1.177,0.239,0.563,0.297,1.569,0.261,1.703,0.686,0.707,1.071,0.797,1.722,0.447,1.249,0.481,0.346,1.395,1.879,0.101,0.071,0.961,0.551,0.753,0.225,1.063,1.461,0.735,0.034,1.041,0.088,0.025,0.474,1.383,0.165,0.482,0.472,1.453,0.146,0.08,1.466,0.246,0.901,0.357,0.91,1.267,0.336
1.776,0.967,0.581,1.278,1.069,0.006,1.288,0.786,1.214,1.299,0.034,0.778,0.906,0.981,0.986,0.19,1.165,0.924,2.128,1.9,0.096,1.044,2.592,2.012,0.961,1.176,0.358,0.305,0.503,0.617,0.396,0.795,0.854,1.972,0.444,1.207,0.015,1.388,0.351,0.023,2.115,0.543,0.419,2.228,0.333,2.049,0.088,1.035,2.209,1.014,1.066,0.224,0.159,0.177,1.083,0.272,1.786,0.276,0.517,0.354
1.487,0.135,0.663,0.116,2.275,0.141,0.421,1.698,2.193,0.081,2.55,0.62,1.796,1.247,1.898,0.259,0.083,1.251,1.496,0.878,0.401,0.626,0.509,0.029,1.237,1.433,0.027,0.408,1.462,0.164,0.292,0.619,1.131,0.003,0.856,0.109,0.482,0.238,1.408,1.016,0.221,1.491,0.369,0.555,0.281,1.019,1.058,1.668,0.207,0.532,0.518,1.179,1.263,0.169,1.899,0.635,0.691,1.079,2.176,0.851
0.8,0.302,2.498,0.529,0.485,1.245,1.233,1.126,1.301,0.739,1.426,0.494,2.936,1.876,1.175,0.157,0.808,1.023,0.005,0.864,0.227,0.445,1.714,0.947,0.179,0.43,0.26,0.279,1.746,0.164,0.166,0.118,1.624,1.042,0.162,0.77,1.393,1.439,0.881,0.542,0.339,0.758,1.13,0.771,0.701,0.23,0.558,0.452,0.749,2.738,0.929,0.25,0.932,1.908,2.395,0.603,1.029,0.117,0.101,0.902
2.504,1.675,1.121,1.081,0.191,0.56,1.612,1.149,0.886,0.43,1.885,0.037,2.716,0.94,0.38,1.919,0.514,2.14,2.221,0.907,0.326,0.181,0.727,0.033,1.209,0.213,0.223,0.128,0.455,0.799,1.168,0.965,1.443,0.016,0.344,0.071,2.22,0.858,0.065,2.505,1.407,1.92,0.592,1.779,0.431,1.483,1.796,1.112,0.044,1.32,0.571,0.64,0.412,0.833,0.232,2.02,0.216,0.287,0.067,1.323
1.142,2.012,2.441,0.622,3.831,1.985,0.979,0.895,2.092,1.155,0.253,0.322,1.242,0.953,2.366,0.443,1.085,0.289,1.344,1.4,0.812,0.078,1.34,0.308,0.456,0.102,0.915,0.059,0.902,0.107,0.162,0.832,0.397,1.904,0.715,1.743,0.1,1.366,0.009,0.531,1.027,0.248,0.893,2.692,1.165,1.568,2.669,1.672,1.852,0.296,1.529,0.798,1.757,1.076,0.597,2.375,0.012,2.162,0.343,1.136
0.8,0.51,0.332,1.094,0.44,0.765,1.042,0.02,1.167,0.961,0.664,0.475,0.495,0.771,0.43,1.306,2.111,0.972,0.084,0.673,0.641,1.402,1.002,1.467,0.75,0.403,0.026,1.051,0.959,0.199,0.002,0.423,2.347,1.535,0.164,0.628,0.108,0.602,0.532,0.812,0.515,1.914,1.566,0.395,0.416,2.426,0.545,2.362,1.099,3.893,0.068,0.241,0.773,0.007,0.477,0.635,1.073,0.461,0.133,1.781
0.471,0.142,0.432,0.8,1.814,0.598,2.275,0.037,1.178,1.143,0.258,1.867,1.178,0.42,1.105,0.44,0.459,0.413,2.307,0.376,2.478,0.92,0.858,1.532,2.03,1.498,0.066,0.412,0.642,0.54,1.274,1.605,0.213,1.507,0.636,0.061,0.432,0.875,0.382,1.231,0.463,0.543,0.389,1.259,1.3,0.784,0.938,1.933,0.851,0.645,1.632,0.346,0.203,0.802,0.597,0.959,0.72,1.609,0.341,0.448
2.804,0.841,0.384,1.243,1.0,1.696,1.274,1.962,0.434,1.535,2.17,2.298,0.371,0.07,1.01,1.188,1.685,0.692,1.227,0.099,0.875,0.218,0.485,0.412,1.259,1.484,1.054,0.112,0.644,0.712,0.73,0.126,0.582,0.15,1.032,1.466,0.346,0.111,0.071,1.419,0.866,1.722,0.175,0.651,0.369,2.208,0.013,0.598,0.377,0.142,1.332,0.096,0.372,0.019,0.078,1.146,1.05,1.04,1.009,1.023
0.206,0.145,2.56,0.759,0.314,0.069,0.471,0.625,1.52,0.198,1.328,1.757,0.259,0.672,0.394,2.44,1.034,0.053,1.163,1.311,0.229,1.342,2.065,0.309,0.029,0.618,1.07,0.567,0.741,0.056,0.141,0.673,2.438,0.767,0.71,0.292,1.038,2.451,0.049,1.016,1.001,1.275,0.852,0.198,0.048,2.365,0.283,0.281,1.076,1.219,1.54,0.019,1.736,0.338,0.702,0.067,2.549,1.516,1.385,1.919
1.196,1.397,2.454,0.07,0.812,0.175,0.632,1.13,1.231,1.345,2.39,2.894,0.419,0.324,0.365,0.887,1.661,1.314,1.802,0.006,0.371,0.726,1.507,0.314,0.105,1.37,0.082,0.495,0.934,0.59,0.201,0.171,0.436,1.114,2.213,1.055,0.194,0.531,0.419,1.281,2.72,0.835,1.159,1.128,1.497,0.589,1.563,0.912,1.347,0.878,1.376,0.45,1.11,0.143,1.893,0.272,0.286,0.354,1.691,1.621
2.355,1.842,1.342,0.39,0.897,0.469,2.674,0.311,1.097,0.474,0.075,1.995,0.177,0.54,0.637,1.106,2.586,0.769,0.525,2.761,1.937,0.906,2.423,1.766,1.008,0.442,1.658,0.747,0.961,0.67,0.939,1.262,0.684,2.555,1.957,0.932,0.588,0.521,0.13,1.065,1.313,0.099,0.709,1.715,2.574,1.176,0.731,0.062,0.669,0.62,0.719,0.583,1.176,0.504,2.94,0.682,0.152,2.941,0.375,1.044
0.85,1.553,0.148,0.665,2.591,0.527,1.321,3.355,2.197,0.328,0.535,1.07,0.349,1.522,1.541,2.013,0.952,1.235,0.494,0.343,0.234,0.558,1.902,0.926,1.296,0.256,0.283,1.785,0.161,0.931,0.326,0.38,0.622,0.022,0.448,0.323,1.387,3.236,2.272,1.011,0.369,2.607,0.318,0.46,1.731,0.166,2.095,0.288,0.29,1.16,0.459,0.721,2.026,1.237,0.602,1.032,0.391,0.315,1.153,0.715
0.341,0.579,0.265,1.291,1.223,0.006,0.282,0.606,0.759,0.912,3.493,0.463,0.202,1.426,1.078,1.9,1.236,0.532,1.054,1.563,0.998,0.143,1.06,1.762,1.325,1.511,1.87,1.243,1.389,0.701,0.503,0.326,0.251,0.541,0.309,0.12,0.446,0.526,1.428,0.228,1.192,0.352,0.303,1.303,0.348,1.113,1.188,0.41,0.225,0.026,0.249,2.538,0.587,2.35,0.145,0.552,2.227,1.966,1.18,2.331
1.473,0.639,0.174,1.543,1.101,1.565,0.362,1.353,1.205,2.983,2.16,0.734,0.059,2.602,0.2,1.228,2.211,1.835,0.499,1.62,2.193,0.439,0.569,1.516,0.071,0.348,0.134,1.459,0.046,0.414,0.239,0.599,0.405,0.232,0.452,0.335,0.586,0.276,0.157,0.994,1.267,0.969,1.849,2.485,0.655,0.258,0.19,1.259,2.626,1.057,1.651,0.187,0.961,0.136,2.389,0.272,0.736,0.259,0.765,0.424
0.088,0.899,1.879,0.348,0.873,1.673,0.13,1.417,0.752,3.291,0.296,0.433,0.502,0.141,0.818,2.27,0.433,0.681,1.233,0.426,0.783,0.763,0.132,0.857,0.287,1.155,0.95,0.773,0.074,0.41,0.729,1.975,0.903,1.708,1.879,1.073,0.681,1.685,0.404,0.549,0.596,1.082,0.039,0.455,0.275,3.607,0.058,1.555,0.493,0.036,1.49,0.199,1.193,1.308,0.603,0.185,0.622,1.512,3.582,0.005
