@RELATION SyntheticControl

@ATTRIBUTE att1_err NUMERIC
@ATTRIBUTE att2_err NUMERIC
@ATTRIBUTE att3_err NUMERIC
@ATTRIBUTE att4_err NUMERIC
@ATTRIBUTE att5_err NUMERIC
@ATTRIBUTE att6_err NUMERIC
@ATTRIBUTE att7_err NUMERIC
@ATTRIBUTE att8_err NUMERIC
@ATTRIBUTE att9_err NUMERIC
@ATTRIBUTE att10_err NUMERIC
@ATTRIBUTE att11_err NUMERIC
@ATTRIBUTE att12_err NUMERIC
@ATTRIBUTE att13_err NUMERIC
@ATTRIBUTE att14_err NUMERIC
@ATTRIBUTE att15_err NUMERIC
@ATTRIBUTE att16_err NUMERIC
@ATTRIBUTE att17_err NUMERIC
@ATTRIBUTE att18_err NUMERIC
@ATTRIBUTE att19_err NUMERIC
@ATTRIBUTE att20_err NUMERIC
@ATTRIBUTE att21_err NUMERIC
@ATTRIBUTE att22_err NUMERIC
@ATTRIBUTE att23_err NUMERIC
@ATTRIBUTE att24_err NUMERIC
@ATTRIBUTE att25_err NUMERIC
@ATTRIBUTE att26_err NUMERIC
@ATTRIBUTE att27_err NUMERIC
@ATTRIBUTE att28_err NUMERIC
@ATTRIBUTE att29_err NUMERIC
@ATTRIBUTE att30_err NUMERIC
@ATTRIBUTE att31_err NUMERIC
@ATTRIBUTE att32_err NUMERIC
@ATTRIBUTE att33_err NUMERIC
@ATTRIBUTE att34_err NUMERIC
@ATTRIBUTE att35_err NUMERIC
@ATTRIBUTE att36_err NUMERIC
@ATTRIBUTE att37_err NUMERIC
@ATTRIBUTE att38_err NUMERIC
@ATTRIBUTE att39_err NUMERIC
@ATTRIBUTE att40_err NUMERIC
@ATTRIBUTE att41_err NUMERIC
@ATTRIBUTE att42_err NUMERIC
@ATTRIBUTE att43_err NUMERIC
@ATTRIBUTE att44_err NUMERIC
@ATTRIBUTE att45_err NUMERIC
@ATTRIBUTE att46_err NUMERIC
@ATTRIBUTE att47_err NUMERIC
@ATTRIBUTE att48_err NUMERIC
@ATTRIBUTE att49_err NUMERIC
@ATTRIBUTE att50_err NUMERIC
@ATTRIBUTE att51_err NUMERIC
@ATTRIBUTE att52_err NUMERIC
@ATTRIBUTE att53_err NUMERIC
@ATTRIBUTE att54_err NUMERIC
@ATTRIBUTE att55_err NUMERIC
@ATTRIBUTE att56_err NUMERIC
@ATTRIBUTE att57_err NUMERIC
@ATTRIBUTE att58_err NUMERIC
@ATTRIBUTE att59_err NUMERIC
@ATTRIBUTE att60_err NUMERIC

@DATA
0.013,3.703,2.287,0.961,1.738,2.13,1.707,1.392,1.62,1.407,1.13,2.307,1.42,2.022,0.537,4.725,2.149,1.859,2.348,0.142,0.744,0.0,0.212,0.968,1.152,0.371,0.447,0.389,2.465,0.452,0.031,1.374,1.669,1.038,1.081,0.385,3.205,0.74,1.278,1.394,1.002,1.448,0.121,0.936,1.098,0.619,0.792,0.116,0.2,0.307,0.461,1.39,1.916,0.001,0.334,3.896,3.996,1.112,0.196,1.89
2.06,0.737,0.509,1.442,0.417,2.69,1.843,2.995,1.711,1.915,0.749,0.79,0.332,0.537,0.547,0.692,0.889,0.711,2.011,0.068,0.167,0.103,0.312,1.339,0.896,1.477,1.769,0.89,1.272,0.486,1.817,0.212,1.326,0.864,0.315,0.406,0.195,3.116,0.833,0.577,1.466,2.059,0.191,0.067,2.782,1.381,0.069,2.242,1.745,0.244,0.553,0.528,1.868,0.466,2.949,1.667,4.559,0.728,0.596,0.895
1.715,2.104,1.5,2.898,2.256,0.561,1.278,1.547,2.141,0.705,0.017,0.166,0.564,1.266,1.464,2.42,0.577,2.445,0.63,1.374,0.775,0.345,3.448,2.113,0.431,1.572,0.416,1.915,0.923,0.98,2.043,0.192,0.358,1.404,0.122,0.436,1.631,0.761,1.938,0.314,0.823,0.848,1.249,0.173,0.583,0.167,0.417,0.062,0.239,0.752,2.042,0.834,1.27,3.355,0.993,1.398,1.593,0.895,0.369,1.583
0.568,0.181,2.203,2.593,0.819,0.943,1.604,1.08,0.028,0.84,2.303,0.838,1.542,1.892,0.43,0.426,0.657,0.524,0.027,1.206,0.636,2.471,2.829,0.163,0.253,0.297,1.078,0.275,1.931,0.429,0.104,0.227,0.96,0.07,0.175,0.846,1.43,1.883,0.722,0.674,1.63,0.841,3.127,1.944,1.858,0.102,1.146,0.294,0.771,0.383,3.739,1.71,2.126,0.812,2.557,3.418,1.975,1.115,1.251,2.212
2.739,0.836,1.076,0.478,3.145,1.188,0.256,1.99,3.574,0.328,0.2,1.099,0.793,1.186,2.207,0.014,2.121,3.902,0.407,2.134,1.595,1.913,1.902,2.4,0.348,0.023,0.955,0.401,0.309,2.303,1.925,0.466,1.543,1.204,1.453,1.223,2.299,2.298,0.965,1.156,1.671,0.69,0.783,0.099,1.61,0.312,0.581,1.159,2.297,0.634,1.221,4.485,0.593,0.101,3.615,0.303,0.669,2.529,0.722,0.431
1.011,0.186,2.464,2.383,0.091,1.491,0.693,0.247,1.379,1.179,1.26,0.036,0.869,1.298,0.147,0.834,0.929,0.557,3.049,0.23,1.147,0.657,1.375,2.66,1.452,1.415,0.865,0.389,0.033,2.401,0.533,0.205,0.838,0.217,1.923,1.299,1.476,1.101,1.914,1.342,0.412,1.149,0.331,3.071,0.45,1.154,1.543,1.882,0.005,0.854,1.402,0.046,2.493,1.437,4.132,0.936,0.25,3.351,1.145,1.866
1.973,3.389,0.047,0.704,1.668,1.084,2.384,1.081,2.125,1.896,0.821,2.646,1.493,1.279,2.195,0.357,1.388,2.069,2.334,0.786,0.465,0.617,0.88,1.368,0.737,0.636,0.481,0.422,0.26,0.939,1.101,1.227,1.875,0.994,1.388,0.245,0.922,0.328,0.485,2.933,3.407,0.298,1.24,0.435,3.464,1.381,0.765,1.376,0.708,2.025,1.802,3.813,1.709,0.534,1.072,2.486,1.163,0.204,4.608,1.838
0.818,0.258,0.255,0.402,0.912,0.978,2.588,0.003,2.166,2.389,1.927,2.066,1.009,0.684,1.248,1.922,0.217,2.079,0.416,1.659,1.609,1.548,0.891,0.434,0.497,0.523,0.504,0.496,0.551,0.797,0.229,1.485,0.837,1.711,0.557,0.257,1.953,0.86,0.984,1.202,0.983,0.007,0.779,0.912,0.218,0.067,1.24,0.548,0.775,1.186,1.022,0.551,3.615,1.445,2.361,0.495,0.677,2.119,1.873,0.83
1.189,1.491,4.046,3.57,1.893,1.527,0.429,2.315,1.298,0.85,1.294,3.306,0.243,0.893,2.243,1.1,0.198,2.058,1.576,0.676,1.268,1.462,0.824,1.153,0.652,1.318,0.368,1.124,0.642,0.88,1.633,0.183,0.248,0.661,3.864,0.057,0.51,2.834,0.194,2.076,0.044,2.483,0.202,1.685,0.176,0.314,2.103,4.087,0.219,1.275,1.775,1.55,0.495,0.545,3.72,0.637,1.371,1.21,3.447,2.493
1.77,1.712,0.756,2.175,0.774,2.695,0.627,3.619,1.768,4.228,2.584,1.834,0.503,0.455,0.192,0.658,0.977,0.682,1.453,0.289,3.097,0.539,1.448,2.26,1.863,0.037,0.705,0.287,0.164,0.018,0.259,0.141,2.634,0.899,1.188,0.317,0.646,0.893,0.549,0.895,1.003,2.818,0.437,2.195,1.382,0.057,0.76,1.772,0.939,1.85,1.25,3.27,0.334,1.901,2.349,0.488,0.631,0.278,0.367,2.867
2.534,2.602,3.929,0.644,0.14,0.621,3.529,0.521,1.046,1.652,0.301,1.986,1.039,1.652,1.199,0.153,3.094,0.184,1.922,1.919,0.341,2.769,1.844,0.774,0.563,0.097,0.328,1.882,0.951,0.285,0.486,0.056,0.686,0.216,0.02,0.348,0.799,0.091,0.633,1.278,0.03,0.713,0.977,1.03,1.445,0.818,0.642,1.293,3.005,0.347,0.346,0.714,4.598,2.99,2.014,3.247,2.244,1.933,0.624,0.774
0.304,0.902,1.896,0.075,0.362,2.359,3.738,0.053,0.11,0.962,1.16,0.501,2.734,0.405,1.876,0.346,1.61,2.771,1.768,0.235,3.054,2.152,0.77,0.473,1.993,1.843,0.624,0.36,0.791,0.449,1.054,1.046,0.94,1.425,0.511,0.613,1.558,0.602,0.033,0.913,1.816,3.13,1.01,1.588,1.336,1.384,0.7,0.835,1.075,0.23,1.541,2.707,3.531,1.203,2.044,0.2,0.875,1.996,5.719,3.118
0.804,0.893,3.349,1.732,2.679,3.229,2.491,0.574,1.736,3.079,1.395,0.202,1.464,0.554,0.707,0.576,0.432,1.102,1.498,1.495,0.592,0.082,1.943,1.177,1.546,0.744,2.974,1.53,1.762,1.534,0.572,2.45,4.596,1.509,1.239,1.517,0.694,2.218,0.494,0.284,0.595,0.21,0.198,1.083,2.573,2.938,0.929,0.083,1.423,2.096,1.705,2.982,1.209,0.431,1.857,0.475,0.327,0.266,0.059,0.244
0.068,1.155,3.291,4.027,2.613,1.468,1.903,0.073,2.41,0.74,3.235,1.688,1.204,1.153,0.084,0.709,0.402,0.55,0.229,1.754,0.213,1.091,1.305,0.106,1.205,2.588,0.117,0.686,0.351,0.417,0.1,0.808,1.189,0.155,1.097,0.231,0.455,0.012,3.528,1.011,0.284,1.111,1.127,1.933,3.594,0.96,0.609,1.129,2.389,1.586,0.597,0.021,2.977,1.859,4.253,2.281,0.665,2.615,0.999,0.414
2.437,2.046,0.357,0.208,0.16,1.804,2.632,0.821,2.388,2.219,1.062,1.064,1.685,0.56,0.746,0.111,0.979,0.127,1.297,3.641,2.245,0.105,1.396,0.04,3.198,2.536,1.469,1.254,0.914,1.5,0.701,2.87,1.936,0.741,1.162,0.366,2.318,0.008,1.319,1.787,0.649,0.716,2.36,0.168,0.509,1.17,1.132,3.293,0.51,0.507,0.667,3.324,2.365,0.583,0.316,0.092,4.359,2.539,2.974,1.64
0.96,0.19,1.405,1.517,1.115,0.133,1.758,1.021,2.77,0.885,0.499,0.536,3.817,1.711,0.305,0.683,0.157,1.639,1.608,0.163,0.395,3.019,0.881,1.282,0.748,0.749,1.01,0.891,0.017,1.622,2.544,1.106,0.209,1.074,1.655,1.811,0.426,1.349,0.731,0.61,2.18,0.684,1.676,0.222,0.31,1.434,1.332,0.988,2.845,1.246,0.935,5.441,0.663,1.556,1.093,0.477,0.902,0.235,1.331,1.19
1.245,0.236,0.812,1.564,3.082,2.581,1.687,1.138,1.718,1.546,3.913,0.522,2.089,1.678,1.329,0.032,0.34,1.327,2.195,1.725,1.602,0.43,0.921,0.533,0.091,0.39,0.872,0.989,0.038,0.29,0.338,0.516,0.835,0.142,3.082,1.033,1.001,0.866,0.567,0.989,1.122,0.467,1.024,1.383,0.782,1.304,0.426,1.277,2.041,0.5,0.226,2.349,3.398,1.192,1.042,1.401,1.145,2.688,0.513,0.44
0.416,2.758,1.323,0.093,0.322,0.056,2.468,4.105,1.12,0.481,1.6,0.328,0.548,1.339,1.899,0.27,0.808,0.279,0.737,0.519,1.681,0.993,2.179,0.028,0.649,0.307,2.105,0.891,2.26,0.414,0.068,2.61,0.705,2.486,0.06,0.503,2.257,0.503,1.459,0.266,0.994,3.067,3.078,1.293,0.977,1.445,2.433,0.25,0.935,2.593,1.245,2.038,0.128,2.016,1.096,1.712,2.552,2.023,0.6,0.866
0.846,1.602,0.245,0.389,2.344,0.903,0.788,0.686,0.945,1.944,5.516,4.036,1.514,1.064,1.703,2.069,0.189,0.749,1.236,2.084,2.891,0.405,0.161,1.415,0.728,0.104,0.72,0.056,0.616,0.953,0.028,0.308,0.533,1.944,1.998,1.4,0.562,2.42,2.186,2.177,1.38,0.283,1.132,1.664,1.086,0.977,1.314,1.852,0.706,0.514,0.954,2.255,0.648,1.375,3.008,1.833,1.989,2.501,0.329,2.047
1.438,0.131,0.869,1.948,1.904,0.67,3.057,1.709,0.803,0.843,1.057,1.132,0.516,1.22,0.114,0.473,0.119,0.104,1.12,1.368,0.891,2.225,0.647,0.035,1.371,0.889,1.266,0.229,1.174,1.252,0.944,0.131,0.815,2.421,0.082,0.183,0.905,1.684,0.924,0.871,1.413,0.91,0.923,1.466,1.891,0.571,1.558,0.583,0.339,3.225,0.978,2.584,0.488,4.782,2.174,1.528,4.145,1.463,0.285,5.26
0.86,0.89,1.811,2.358,2.021,1.029,1.899,2.681,2.448,0.819,1.724,0.769,0.214,1.049,2.074,0.823,1.295,0.818,2.617,0.03,1.684,0.322,0.601,1.151,1.38,0.114,0.093,0.907,0.545,0.562,0.776,2.863,2.168,2.465,0.01,3.068,0.58,1.297,1.799,1.246,0.398,0.637,0.142,0.542,0.814,0.566,1.84,3.967,1.101,2.718,3.31,0.787,2.314,1.204,3.154,0.867,0.609,1.065,1.202,0.332
0.577,1.621,1.518,1.871,1.212,0.023,1.135,0.505,1.144,0.231,0.929,1.037,1.738,0.541,0.012,0.714,0.641,0.461,1.828,1.098,1.335,1.705,1.183,0.771,0.157,0.9,0.438,0.559,0.764,1.396,2.267,2.204,0.365,1.38,0.518,0.717,2.063,0.536,0.789,0.038,2.012,1.532,0.174,0.62,0.625,1.904,1.59,2.059,0.356,1.643,3.029,1.574,1.84,1.977,1.376,0.433,0.195,0.803,0.43,0.464
1.685,1.682,1.802,0.988,0.925,2.908,2.391,0.682,0.36,1.444,0.83,3.916,3.5,0.379,1.414,2.978,1.708,0.23,3.524,0.456,2.047,0.844,0.636,0.725,1.441,1.005,1.709,3.225,0.541,0.809,0.699,1.208,0.163,0.341,0.29,0.114,0.598,0.333,1.644,1.517,2.911,1.726,2.635,0.36,0.173,3.142,1.435,2.993,0.491,3.675,0.075,1.875,3.679,2.957,3.065,1.352,2.858,1.144,6.059,0.075
0.595,1.892,1.209,0.15,1.559,1.583,1.664,0.226,0.792,0.401,0.138,1.003,0.678,0.735,0.172,0.324,0.886,4.123,1.365,1.054,1.513,1.971,1.073,2.062,1.535,0.081,1.511,0.281,2.326,0.829,0.622,0.176,0.349,0.142,0.074,0.015,0.452,0.633,0.209,0.878,1.072,2.944,2.849,0.364,1.928,0.633,1.016,1.528,1.545,0.361,2.125,3.23,2.149,1.003,0.118,0.084,0.207,1.263,0.125,0.157
0.562,3.495,0.493,0.85,3.121,0.133,1.043,0.629,1.42,0.014,1.492,0.595,0.222,0.082,0.256,2.931,0.774,3.159,0.182,0.924,1.531,1.283,1.128,0.032,2.479,0.248,1.972,3.842,1.395,0.352,0.497,0.507,0.848,0.195,0.996,0.445,0.231,0.367,0.164,1.137,0.363,0.03,2.991,0.089,2.352,0.225,2.528,0.814,2.096,3.662,1.018,0.519,1.333,1.663,2.616,3.262,1.732,1.008,0.7,2.212
0.833,2.598,0.762,1.509,1.271,1.34,1.545,1.706,2.097,3.042,1.996,2.661,1.048,2.628,1.622,1.735,1.197,1.488,0.753,0.356,1.546,2.069,0.589,1.449,0.622,0.402,0.553,0.963,0.085,1.254,0.859,0.111,0.901,0.726,0.399,0.689,0.392,0.555,0.788,0.84,2.064,0.872,1.822,1.183,0.601,2.159,4.158,0.558,2.177,0.021,0.67,2.799,0.23,2.92,2.831,0.373,0.211,0.299,1.493,0.455
2.01,0.053,2.906,2.611,0.892,0.49,0.358,1.271,0.738,2.364,1.1,0.873,1.988,2.182,0.544,1.474,1.025,2.3,0.432,3.266,1.849,2.139,0.004,0.339,0.606,1.292,0.855,0.113,1.318,0.693,3.686,0.619,0.24,0.896,2.095,2.357,0.507,1.278,0.115,3.219,2.124,1.088,2.355,1.155,0.01,0.771,0.705,0.741,0.894,0.436,1.75,3.269,0.783,0.514,2.134,3.836,1.294,0.102,1.546,3.188
2.965,0.985,0.587,0.681,3.913,1.966,2.061,0.615,1.071,0.574,0.567,1.242,1.55,1.057,0.681,2.636,2.099,2.355,1.533,0.313,3.655,0.473,1.622,0.15,0.671,0.486,1.178,0.927,1.122,0.48,1.437,1.128,1.273,1.216,0.741,0.738,0.674,1.358,0.242,0.345,0.38,1.789,0.459,1.769,2.679,1.785,1.731,3.314,0.408,2.213,0.723,3.379,1.384,0.478,2.329,2.331,1.253,0.633,1.195,2.907
0.426,0.96,1.429,4.136,0.238,0.779,1.242,0.73,0.255,1.63,4.332,2.48,0.778,1.282,2.6,0.34,1.477,0.475,0.241,0.133,2.26,0.529,0.161,0.198,1.173,0.03,0.476,0.871,0.452,0.265,0.272,1.839,1.399,0.223,0.811,1.707,1.631,0.67,1.086,0.225,2.183,2.347,1.723,1.211,1.128,1.214,0.827,0.365,0.36,1.147,0.925,1.546,0.644,3.436,1.502,3.562,0.087,1.164,0.37,0.859
1.0,0.402,0.842,2.06,0.792,1.113,0.342,1.19,1.625,1.062,1.73,0.492,0.674,3.03,2.51,0.258,0.176,0.238,3.121,1.096,1.093,0.322,0.737,0.473,3.413,0.257,1.498,0.468,1.911,2.309,1.034,0.512,0.079,0.039,1.687,1.935,0.282,0.865,0.079,2.002,0.266,1.744,1.63,0.983,1.967,0.909,1.16,0.252,1.399,1.33,1.171,1.466,2.622,1.617,0.881,2.03,1.167,1.476,0.193,1.379
0.689,0.368,0.944,1.853,0.284,0.816,0.577,4.568,0.393,2.603,0.649,1.74,0.448,0.899,0.236,1.881,0.821,0.729,1.216,0.89,0.231,1.23,0.774,1.441,0.171,4.048,1.787,1.858,0.254,0.349,1.199,1.088,0.781,1.656,0.972,1.511,2.553,0.164,0.138,1.887,0.59,3.245,1.837,0.643,1.949,0.618,1.558,3.417,3.8,0.416,0.76,1.487,1.412,0.835,0.672,1.57,1.438,1.162,1.97,1.186
2.319,0.172,0.395,2.405,0.248,1.231,3.366,2.988,3.052,0.333,0.901,2.078,1.407,0.815,0.689,1.175,0.739,1.856,1.919,0.836,0.166,0.337,1.679,1.218,1.061,0.663,3.27,1.22,1.359,0.809,1.419,0.528,1.221,1.355,0.648,0.887,1.107,1.839,3.911,1.527,1.236,1.396,0.698,0.857,0.381,0.808,0.002,0.926,1.287,1.209,2.498,1.038,2.266,1.254,0.805,2.648,3.475,2.411,2.463,0.038
0.897,2.09,2.531,1.204,2.826,0.025,3.963,0.306,2.106,1.445,1.56,2.867,0.514,0.299,1.0,2.197,2.411,0.304,1.047,0.536,1.611,2.025,1.379,1.264,0.26,0.869,1.54,1.559,0.042,0.125,1.535,1.383,0.665,0.088,0.478,1.15,0.134,0.326,0.67,0.446,1.49,1.289,0.793,0.238,2.174,1.86,1.9,2.645,2.174,0.044,1.683,1.024,0.677,2.061,0.064,0.954,1.337,2.334,4.474,4.641
1.684,1.354,2.617,1.668,0.231,2.23,2.476,2.197,1.322,2.589,1.457,2.375,2.358,0.273,2.837,0.347,0.35,3.789,0.79,0.431,1.274,1.766,1.202,2.471,0.824,0.398,0.439,1.699,0.314,1.065,0.682,1.579,1.179,0.971,0.406,0.057,0.385,0.046,1.868,0.59,2.806,2.275,2.468,0.631,1.271,1.682,3.673,3.512,1.093,0.889,1.464,1.095,0.417,1.429,0.715,1.93,5.305,1.762,1.09,0.158
1.796,2.969,1.232,2.631,3.47,3.624,3.232,4.392,0.351,1.094,1.212,0.227,1.14,0.914,2.243,1.545,0.0,2.565,0.389,0.129,1.176,0.946,1.482,1.006,1.394,0.549,0.103,0.608,0.885,0.054,1.179,1.358,0.865,0.637,0.808,0.771,0.525,0.089,0.72,1.041,1.285,1.291,1.237,2.413,0.083,1.464,2.082,2.54,1.192,0.007,1.138,2.14,1.536,0.396,1.981,2.418,1.03,1.476,0.23,4.639
1.033,1.596,1.033,4.606,1.113,0.691,2.165,2.113,2.269,1.881,2.635,1.702,1.491,1.209,1.116,1.129,0.492,0.766,0.075,1.603,1.449,0.107,0.329,2.549,0.544,0.42,0.823,2.49,1.344,0.06,0.904,0.116,1.255,0.408,2.251,0.332,0.739,3.131,1.872,1.243,0.751,2.046,0.109,0.62,1.507,1.668,0.907,0.799,4.144,2.823,1.79,1.083,3.748,0.44,1.583,1.545,0.818,0.076,1.038,1.009
3.626,1.897,0.967,1.834,2.955,1.484,0.642,1.051,0.75,1.731,1.853,2.27,2.213,0.75,2.194,1.017,0.378,0.197,0.351,1.076,3.035,0.657,0.549,0.797,2.435,2.978,0.21,0.177,0.404,0.737,0.692,0.317,0.734,0.523,0.998,2.51,0.033,0.373,0.616,0.574,1.863,2.761,1.831,0.646,0.189,5.153,0.836,1.576,2.086,1.642,2.753,0.997,2.84,1.895,1.223,1.261,2.488,0.888,1.255,1.855
0.369,2.156,2.812,1.174,0.748,0.176,2.347,1.909,1.492,1.084,0.93,0.417,1.214,1.169,1.57,0.318,0.751,0.396,2.093,0.348,2.27,0.915,0.942,1.427,1.063,2.297,0.596,1.665,0.641,0.462,1.86,2.506,0.135,0.094,1.282,0.735,1.004,0.301,1.418,1.948,0.98,0.045,1.388,0.118,0.033,0.632,1.845,0.221,0.643,0.629,1.938,0.195,0.107,1.954,0.328,1.201,0.476,1.213,1.69,0.449
2.368,1.289,0.775,1.704,1.425,0.008,1.718,1.048,1.618,1.732,0.045,1.037,1.208,1.308,1.314,0.253,1.553,1.232,2.837,2.534,0.128,1.392,3.456,2.683,1.281,1.568,0.478,0.407,0.671,0.823,0.527,1.06,1.139,2.63,0.592,1.609,0.019,1.85,0.469,0.031,2.82,0.725,0.559,2.97,0.444,2.733,0.118,1.381,2.945,1.352,1.421,0.299,0.212,0.236,1.443,0.362,2.382,0.368,0.689,0.473
1.983,0.18,0.884,0.155,3.033,0.188,0.561,2.264,2.924,0.108,3.4,0.826,2.394,1.663,2.531,0.345,0.11,1.668,1.995,1.171,0.534,0.835,0.679,0.039,1.65,1.91,0.036,0.545,1.949,0.218,0.39,0.825,1.508,0.004,1.141,0.146,0.643,0.317,1.877,1.355,0.294,1.988,0.493,0.74,0.375,1.359,1.411,2.224,0.276,0.71,0.691,1.572,1.684,0.225,2.532,0.847,0.921,1.439,2.902,1.134
1.066,0.403,3.331,0.705,0.647,1.659,1.644,1.502,1.735,0.986,1.901,0.659,3.915,2.501,1.567,0.21,1.078,1.364,0.007,1.153,0.302,0.593,2.286,1.263,0.239,0.574,0.347,0.372,2.328,0.219,0.222,0.158,2.166,1.39,0.216,1.026,1.857,1.919,1.174,0.722,0.453,1.011,1.507,1.028,0.935,0.307,0.744,0.603,0.998,3.651,1.239,0.333,1.242,2.545,3.194,0.804,1.372,0.156,0.135,1.203
3.338,2.234,1.494,1.442,0.254,0.747,2.15,1.531,1.181,0.574,2.514,0.05,3.622,1.253,0.507,2.559,0.685,2.853,2.961,1.21,0.434,0.242,0.97,0.044,1.612,0.284,0.298,0.171,0.606,1.065,1.557,1.287,1.924,0.021,0.459,0.095,2.96,1.145,0.086,3.339,1.875,2.561,0.79,2.371,0.575,1.977,2.395,1.482,0.059,1.761,0.761,0.853,0.549,1.111,0.309,2.693,0.287,0.383,0.09,1.765
1.523,2.682,3.255,0.829,5.108,2.647,1.306,1.194,2.789,1.54,0.337,0.43,1.657,1.271,3.155,0.59,1.447,0.386,1.792,1.866,1.083,0.104,1.786,0.41,0.608,0.136,1.22,0.079,1.203,0.143,0.216,1.11,0.53,2.538,0.954,2.324,0.133,1.821,0.012,0.708,1.37,0.331,1.191,3.589,1.554,2.091,3.559,2.229,2.47,0.395,2.039,1.064,2.343,1.435,0.797,3.167,0.016,2.882,0.458,1.515
1.067,0.68,0.443,1.459,0.586,1.02,1.389,0.027,1.556,1.281,0.886,0.634,0.659,1.028,0.573,1.742,2.814,1.295,0.113,0.897,0.854,1.869,1.336,1.956,1.0,0.537,0.034,1.402,1.278,0.265,0.002,0.564,3.13,2.047,0.219,0.837,0.143,0.803,0.709,1.083,0.687,2.552,2.087,0.527,0.554,3.235,0.726,3.15,1.465,5.191,0.091,0.322,1.031,0.009,0.636,0.846,1.431,0.615,0.178,2.375
0.629,0.189,0.576,1.067,2.418,0.798,3.034,0.05,1.57,1.524,0.344,2.489,1.571,0.561,1.474,0.586,0.612,0.551,3.076,0.502,3.304,1.227,1.144,2.043,2.706,1.998,0.088,0.55,0.856,0.721,1.699,2.139,0.283,2.01,0.848,0.081,0.576,1.167,0.509,1.641,0.618,0.724,0.518,1.678,1.733,1.045,1.251,2.578,1.135,0.86,2.176,0.462,0.271,1.07,0.796,1.278,0.96,2.145,0.455,0.597
3.738,1.121,0.512,1.657,1.333,2.261,1.698,2.616,0.579,2.047,2.894,3.065,0.494,0.093,1.346,1.584,2.246,0.923,1.636,0.132,1.166,0.291,0.646,0.55,1.679,1.978,1.405,0.15,0.859,0.949,0.973,0.168,0.775,0.2,1.376,1.955,0.462,0.148,0.095,1.892,1.154,2.297,0.233,0.868,0.492,2.945,0.017,0.798,0.503,0.189,1.777,0.128,0.496,0.026,0.104,1.528,1.4,1.387,1.345,1.364
0.275,0.194,3.413,1.012,0.419,0.092,0.627,0.834,2.026,0.264,1.77,2.343,0.346,0.896,0.525,3.253,1.378,0.071,1.55,1.748,0.306,1.79,2.753,0.412,0.038,0.825,1.426,0.756,0.988,0.075,0.188,0.897,3.25,1.023,0.946,0.389,1.385,3.268,0.065,1.355,1.335,1.701,1.136,0.263,0.064,3.153,0.377,0.375,1.435,1.625,2.054,0.025,2.315,0.45,0.935,0.089,3.399,2.022,1.847,2.559
1.594,1.863,3.272,0.093,1.083,0.233,0.843,1.507,1.642,1.793,3.186,3.858,0.559,0.432,0.487,1.183,2.215,1.752,2.402,0.008,0.495,0.968,2.01,0.419,0.14,1.827,0.11,0.66,1.245,0.787,0.269,0.227,0.582,1.485,2.951,1.406,0.259,0.707,0.558,1.708,3.626,1.114,1.546,1.504,1.995,0.786,2.084,1.216,1.795,1.17,1.835,0.6,1.48,0.191,2.524,0.362,0.382,0.472,2.254,2.161
3.139,2.456,1.789,0.52,1.196,0.625,3.565,0.414,1.463,0.633,0.1,2.66,0.237,0.72,0.849,1.475,3.448,1.025,0.7,3.682,2.583,1.208,3.231,2.354,1.343,0.59,2.211,0.996,1.282,0.894,1.252,1.683,0.912,3.406,2.609,1.243,0.784,0.695,0.173,1.42,1.751,0.132,0.946,2.286,3.432,1.568,0.975,0.083,0.892,0.827,0.959,0.778,1.567,0.672,3.92,0.909,0.203,3.922,0.5,1.393
1.133,2.07,0.197,0.887,3.454,0.703,1.762,4.473,2.929,0.438,0.714,1.427,0.466,2.029,2.054,2.685,1.27,1.647,0.659,0.457,0.312,0.744,2.536,1.235,1.728,0.341,0.377,2.38,0.215,1.241,0.434,0.506,0.829,0.03,0.597,0.431,1.849,4.315,3.03,1.348,0.491,3.477,0.424,0.614,2.308,0.221,2.794,0.383,0.387,1.547,0.612,0.962,2.702,1.649,0.803,1.376,0.522,0.421,1.538,0.953
0.455,0.773,0.353,1.721,1.631,0.008,0.375,0.808,1.012,1.216,4.657,0.618,0.269,1.901,1.437,2.533,1.649,0.71,1.406,2.084,1.331,0.19,1.413,2.349,1.766,2.015,2.493,1.658,1.852,0.934,0.67,0.434,0.335,0.721,0.412,0.16,0.594,0.702,1.904,0.304,1.59,0.469,0.403,1.738,0.465,1.484,1.584,0.546,0.299,0.035,0.332,3.384,0.782,3.134,0.193,0.736,2.97,2.622,1.574,3.108
1.964,0.853,0.231,2.058,1.469,2.087,0.483,1.804,1.607,3.978,2.881,0.979,0.079,3.47,0.266,1.637,2.948,2.447,0.666,2.159,2.924,0.586,0.758,2.021,0.094,0.464,0.179,1.945,0.061,0.551,0.318,0.799,0.54,0.31,0.603,0.447,0.782,0.368,0.21,1.325,1.69,1.293,2.466,3.313,0.874,0.344,0.253,1.679,3.502,1.409,2.201,0.249,1.282,0.182,3.185,0.363,0.982,0.346,1.021,0.566
0.117,1.199,2.505,0.464,1.164,2.231,0.173,1.889,1.003,4.388,0.395,0.577,0.669,0.188,1.091,3.027,0.577,0.908,1.644,0.567,1.044,1.017,0.176,1.143,0.382,1.54,1.267,1.031,0.098,0.546,0.972,2.633,1.203,2.278,2.506,1.43,0.908,2.247,0.539,0.732,0.795,1.443,0.053,0.606,0.366,4.809,0.078,2.073,0.658,0.048,1.987,0.265,1.591,1.744,0.803,0.246,0.83,2.016,4.777,0.006
